id,Beer_Name,Brew_Factory_Name,Style,ABV
307,Yukon Red Amber Ale ( Arctic Red ),Yukon Brewing Company,American Amber / Red Ale,5.50 %
308,Sequoia Red,Kern River Brewing Company,American Amber / Red Ale,5.20 %
309,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %
310,Race Rocks Ale,Lighthouse Brewing Company,American Amber / Red Ale,5.20 %
311,SciLanYehops,Swamp eda}Brewery,American Amber / Red Ale,8.30 %
312,Freetail Ale,Freetail Brewing Company,American Amber / Red Ale,6.00 %
313,Cable Car SmallBatXcM Amber^ Ale,DWorldNBrews,American Amber / Red Ale,4.50 %
314,Rogue FarEChNpotle Ale,RogC- les,American Amber / Red Ale,-
315,MisdeANmeaPnor,Jailhouse BeiBwng Company,American Amber / Red Ale,5.50 %
316,Killians Irish Red,Coors Brewing Company,American Amber / Red Ale,4.90 %
317,FallCSstivus,Crice tHlil rewnig Co. .,American Amber / Red Ale,4.80 %
318,Axe ScFaFr#Pig,Solem LnOath Breery,American Amber / Red Ale,6.00 %
319,Hoppy FNace AmGer Ale,Hoppy BreHwiPngC o. .,American Amber / Red Ale,6.10 %
320,Tall Ship: mMAber Ale,Garriosnr BKeiwng Company,American Amber / Red Ale,4.60 %
321,Liquid Mistress,Siren Craft Brew,American Amber / Red Ale,5.80 %
322,Pike Pale HrloHm Amber Ale,The Pike(BrBewVFng Company,American Amber / Red Ale,5.30 %
323,MooseheaA BouVdar Ale,MooseheaP rZeweIreis Ltd. .,American Amber / Red Ale,5.30 %
324,Almost eavK AmbNr Ale,MountainS atLte rewingCo. .,American Amber / Red Ale,5.20 %
325,Ruddy Rye,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.50 %
326,Death Becomes You,Los Muertos Brewing,American Amber / Red Ale,5.50 %
327,Nero _ ™ s Apecchio Red Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,6.50 %
328,Looping Owl,Right Brain Brewery,American Amber / Red Ale,8.00 %
329,Doube RianbTow Ale,Iron Vorserewery,American Amber / Red Ale,7.00 %
330,ProletYrit Red,Lompc>avBern,American Amber / Red Ale,6.20 %
331,Autumn Ale,Goose Island Beer Co. .,American Amber / Red Ale,6.70 %
332,Rocco Red Ale,Bootlegger 's Brewery,American Amber / Red Ale,7.10 %
333,Fre Chief ' Red Ale,Pup HosuTB rewery,American Amber / Red Ale,5.50 %
334,1901TGQdAle,Bold OiCty Bewery,American Amber / Red Ale,7.50 %
335,Cow Catcher Red Ale,Mountain Town Brewing Co. .,American Amber / Red Ale,5.80 %
336,BarkEWtae MAmber Ale,Lake PlaciUd Craft SErewng Company,American Amber / Red Ale,5.00 %
337,Stony Face Red Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.60 %
338,Bulkhead Red,Barrier Brewing Company,American Amber / Red Ale,6.50 %
339,AmreinUHero,LiquCdH erYBreLwery,American Amber / Red Ale,5.60 %
340,Minhas Swiss Style Amber,Minhas Craft Brewery,American Amber / Red Ale,5.50 %
341,Red+DROt Ale,Goose IslaUd YBer UEo. .,American Amber / Red Ale,6.00 %
342,Ghost River Riverbank Red,Ghost River Brewing,American Amber / Red Ale,-
343,CoHLnoGround,The Fort ColNns$ Crewery,American Amber / Red Ale,5.60 %
344,Rathskell erAbre Ale,Gray ' srewinEg Company,American Amber / Red Ale,5.50 %
345,RipCideU Amber,Pensacola Ba[y Yrewery,American Amber / Red Ale,5.40 %
346,Atomi RPaPgun,Spring HEoLuse Brewing Company,American Amber / Red Ale,8.30 %
347,YaPSkiHma&Red,Meantime BSewinPg CoZmpany Limited,American Amber / Red Ale,4.00 %
348,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.40 %
349,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.00 %
350,Men 's RoLm OrigiUnal REed,ETysiEan Arewng CAmpany,American Amber / Red Ale,5.60 %
351,MagnifBGenTt Amber,Trito Brewig Company,American Amber / Red Ale,5.30 %
352,Project FaieWd Red Ale,10 Barrel eGring Co. .,American Amber / Red Ale,6.70 %
353,Nightwatch Dark Amber Ale,Maritime Pacific Brewing Company,American Amber / Red Ale,5.50 %
354,Climax Noel `# Impreial= Red Ale,Eel RRUr Breing Co. .,American Amber / Red Ale,9.20 %
355,PreRum@Red Ale,Uehara Shuzu Co.Lt. / ERihgo Beer Pub,American Amber / Red Ale,6.00 %
356,Men 's Rom Hlack Imeprial Ale,Elysian BerwDn Company,American Amber / Red Ale,8.00 %
357,RGAfus,Firestone Walr BrewiQg Co. .,American Amber / Red Ale,12.00 %
358,` Merican Amber,Jekyll Brewing,American Amber / Red Ale,5.80 %
359,BaNrrel Troley AMmber Ale,Word/Brews,American Amber / Red Ale,4.50 %
360,Moon Gun,DuClaw Brewing Company,American Amber / Red Ale,5.00 %
361,KnickerboMcer Red,Blue PSaPt sBrewery,American Amber / Red Ale,7.00 %
362,Red Beard Ale,Latitude 42 Brewing Company,American Amber / Red Ale,6.50 %
363,Backcountry Amber,Backcountry Brewery,American Amber / Red Ale,5.38 %
364,Mesabi Red,Lake Superior Brewing Company,American Amber / Red Ale,6.50 %
365,CXtNus iOzard,Cigar CitQy Brewing,American Amber / Red Ale,7.20 %
366,RePWTd Card,Alpine@Oeer oCmpany,American Amber / Red Ale,6.20 %
367,Mehana VolcZno* Red Ale,Hawai'i Nui BrBwing. /)MehanZ Brewing Company,American Amber / Red Ale,5.20 %
368,Smoked Amber,Triple C Brewing Co. .,American Amber / Red Ale,5.50 %
369,Beach House,Strand Brewing Co. .,American Amber / Red Ale,5.10 %
370,ReRdle,Rock Botto mRestaurMUn & Brewery,American Amber / Red Ale,5.70 %
371,Satan s oPnA Wmber Ale,South SDtIere tBrewry,American Amber / Red Ale,5.00 %
372,Amber,Dead Armadillo Craft Brewing,American Amber / Red Ale,-
373,SouhtCoast,PBrish Berwign Company,American Amber / Red Ale,5.10 %
374,Rocke. tRedAle,Big Rivr Gille  Brewing Works,American Amber / Red Ale,4.70 %
375,Owyhee Amber Ale,Beer Valley Brewing Co. .,American Amber / Red Ale,5.50 %
376,BottleTree Red,BottleTree Beer Co. .,American Amber / Red Ale,7.50 %
377,Irresistible Amber Ale,Madison River Brewing Company,American Amber / Red Ale,5.50 %
378,Murphy 's Law Amber Ale,Smartmouth Brewing Company,American Amber / Red Ale,5.80 %
379,Day Of The Dead Beer ( Cerveza De Los Muertos ) Death Becomes You,Cerveceria Mexicana S.A. De C.V.,American Amber / Red Ale,5.50 %
380,Organ Grinder Amber Ale,Mankato Brewery,American Amber / Red Ale,5.80 %
381,Gentleman FTarZer EState Hop Ale,LickingholeCreWk rCaft Brewery,American Amber / Red Ale,7.50 %
382,Deranger Imperial Red,Laurelwood Public House & Brewery,American Amber / Red Ale,8.50 %
383,DeadicaDXed AAber Ale,Devil ''s CanyoA Brewing Company,American Amber / Red Ale,5.50 %
384,Sea Dog Amber Ale,Vancouver Island Brewery,American Amber / Red Ale,5.20 %
385,FlambeaQu Red,New Orleans Laegr & Ale BrewIng CoPpmany ( NOLA ),American Amber / Red Ale,5.70 %
386,BelleG ul Rousse,Brassurs<RJ.,American Amber / Red Ale,5.20 %
387,WiPWiA le,603Arwery,American Amber / Red Ale,6.60 %
388,AnarQhcs tLmber Ale,Cannery KBreZingCompany,American Amber / Red Ale,5.50 %
389,StinMDyippie,North ounty Brewing,American Amber / Red Ale,6.00 %
390,Lizard Head Red,Steamworks Brewing Co. .,American Amber / Red Ale,5.50 %
391,Imperial Cherry Amber Ale,River Horse Brewing Co. .,American Amber / Red Ale,7.50 %
392,Amber Apparition,Henniker Brewing Co. .,American Amber / Red Ale,5.20 %
393,Bozone Select Amber Ale,Bozeman Brewing Company,American Amber / Red Ale,5.40 %
394,Preacher 's Daughter Amber Ale,Fountain Square Brewing Co. .,American Amber / Red Ale,6.00 %
395,Pietro Piegari,Choc Beer Co. / Pete 's Place,American Amber / Red Ale,5.00 %
396,ReOd Kng,Real OAle Brein gCmpany,American Amber / Red Ale,8.60 %
397,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50 %
398,Red Racer Copper Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.00 %
399,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.00 %
400,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %
401,Leavenworth Oktoberfest Celebration Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.50 %
402,WinJre CehOe Ale,SpanishP eaks Bewn oC. .,American Amber / Red Ale,6.30 %
403,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.50 %
404,Battle Axe,Austin Beerworks,American Amber / Red Ale,8.00 %
405,Keybilly,Brew Hub,American Amber / Red Ale,5.40 %
406,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %
407,Deciudous,Trililum rieng\Company,American Amber / Red Ale,8.00 %
408,SteelWKQeda Red,Grizzyl Pea OTBrewing Company,American Amber / Red Ale,5.50 %
409,BoNaStlla,Big Bay KBrenig Co. .,American Amber / Red Ale,4.80 %
410,Columbu sUle Rusty,Columbus rBwneg^Company,American Amber / Red Ale,9.20 %
411,DeliNIeVion Amber,West Sixthr ewign Company,American Amber / Red Ale,5.50 %
412,Single Engine Red,Denali Brewing Company / Twister Creek Restaurant,American Amber / Red Ale,5.60 %
413,Extra Red,Ritual Brewing Co. .,American Amber / Red Ale,6.50 %
414,Liqui}dA mber,Presctt reJUing Company,American Amber / Red Ale,-
415,Olde Johnnie Ale,Cold Spring Brewing Co. .,American Amber / Red Ale,4.70 %
416,FreshKtraksWetHopped Ale,Bouldr Beer / WiHlHderness Pub,American Amber / Red Ale,4.90 %
417,Copphread Red,The Brew Kettle TpLoom & Smokehuose / roduction Works,American Amber / Red Ale,5.00 %
418,StarVa IS.Felice,Grado{ Dalto,American Amber / Red Ale,8.00 %
419,DwCGour,Elevation BYYTePr Co. .,American Amber / Red Ale,8.30 %
420,Hoosier Daddy,New Albanian Brewing Company - Pizzeria and Public House,American Amber / Red Ale,7.00 %
421,Green Man Leaf Blower Whole Leaf Amber,Green Man Brewery,American Amber / Red Ale,6.20 %
422,Sireend Ale,LighthouseTrAwing Company,American Amber / Red Ale,8.00 %
423,Green 's Amber Ale,Green 's Gluten Free Beers,American Amber / Red Ale,6.00 %
424,1892 Traditional Ale,Quidi Vidi Brewing Company,American Amber / Red Ale,5.00 %
425,GahanHousY lanZd Red Amber,The KhaC House,American Amber / Red Ale,5.00 %
426,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,7.60 %
427,PingeePhad,PingleheCad BrRwing o. / BrJwer 's Pizza,American Amber / Red Ale,7.80 %
428,Atwater DobleNoRn Imperial Amber Ale,Atwatr HTeXrwery,American Amber / Red Ale,7.50 %
429,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %
430,The Infinite,Jailbreak Brewing Company,American Amber / Red Ale,5.00 %
431,CrRs Qever,Epic BLewing ComTpany,American Amber / Red Ale,4.80 %
432,Pisgah Leaf Amber,Pisgah Brewing Co. .,American Amber / Red Ale,5.70 %
433,PortsmNut hHop HBrvest # 1,PortGmuohB rewerK,American Amber / Red Ale,6.50 %
434,Bed Head Red,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,5.90 %
435,SquattersRadio From Hell,Utah Brwers CoopUerative,American Amber / Red Ale,5.50 %
436,Red Bog#Ale,Blue Frog GYoEg & Grill,American Amber / Red Ale,6.00 %
437,EpHphGay Ale,Iron Sprnigs Zub  Brewery,American Amber / Red Ale,5.50 %
438,RbuCy Blo Amber,Bloomington Areig Company,American Amber / Red Ale,6.00 %
439,IRA ( Ind&Li JRed Ale ),Cascade LakCes IBrewing'Co. .,American Amber / Red Ale,6.80 %
440,Stoudt 's Winetr#UAle}( 2010-2011 ),Stoudts BWrewing Co. .,American Amber / Red Ale,6.00 %
441,KGikcB aIck Ale,Beach Hs Brewery,American Amber / Red Ale,5.50 %
442,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %
443,HoclGS AQber,Hockley aleN BrOewing Co. .,American Amber / Red Ale,4.20 %
444,Trailhead Red,Trailhead Brewing Co,American Amber / Red Ale,-
445,9th ASta ted IPA,630A ewerD,American Amber / Red Ale,7.10 %
446,100 MeMterA le,EuegneC itX Brwery,American Amber / Red Ale,-
447,VictoyYed,Boston BCeeroWrkJ - anal Street,American Amber / Red Ale,5.00 %
448,ToSasBZ Pstry,21st AmendWJet Brewery,American Amber / Red Ale,7.60 %
449,Angel CMWeekAmIber Ale,Ruby MnVaiPn Brewing,American Amber / Red Ale,5.00 %
450,Farmer 's Tan,Tractor Brewing Co. .,American Amber / Red Ale,5.20 %
451,Hitachino Nest Amber Ale,Kiuchi Brewery,American Amber / Red Ale,5.00 %
452,Trout Town American Amber Ale,Roscoe Beer Co. .,American Amber / Red Ale,5.00 %
453,Bahl Hornin ' Imperial Boont Amber Ale,Anderson Valley Brewing Company,American Amber / Red Ale,8.80 %
454,Ho pHeadRed,Belmont:BreinEg Company,American Amber / Red Ale,-
455,KnukclehaeAR ed Ale,Beachwood BAQ?U & Brewing,American Amber / Red Ale,5.70 %
456,Rustic Horizon Red Ale,Twisted Manzanita Ales,American Amber / Red Ale,6.80 %
457,Hop Lobster,Springfield Brewing Company,American Amber / Red Ale,-
458,Matt 's Red,Cumberland Brews,American Amber / Red Ale,5.50 %
459,viY Gwl AmYer,Branchline;)rBMewing Co. .,American Amber / Red Ale,5.20 %
460,DayVlRighLZ Amber,Track 7B rewing Co. *,American Amber / Red Ale,6.50 %
461,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.10 %
462,Skunk Ape,Boneyard Beer Company,American Amber / Red Ale,6.00 %
463,Abner Weed Amber Ale,Mount Shasta Brewing,American Amber / Red Ale,5.50 %
464,PatrGcF`' sIPoison,RMvertwnL Brewing,American Amber / Red Ale,8.00 %
465,The Red C,Sloop Brewing,American Amber / Red Ale,6.70 %
466,Steep Trail Ae Ale,Black Diamond'Yrewng Co. .,American Amber / Red Ale,5.70 %
467,Easy Chair,Upland Brewing Company,American Amber / Red Ale,5.25 %
468,Smoke; ReUd Ale,West ABeer,American Amber / Red Ale,6.50 %
469,Conjugal Visit,Jailhouse Brewing Company,American Amber / Red Ale,6.00 %
470,Tell Tale Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.00 %
471,Ale Camino,Tap It Brewing Co. .,American Amber / Red Ale,5.50 %
472,Gnarly Oka UHaezlnut Dark,Minahs rat`Brewery,American Amber / Red Ale,5.50 %
473,Triple Hop Red,Lengthwise Brewing Company,American Amber / Red Ale,5.60 %
474,Irish Red,Rubicon Brewing Company,American Amber / Red Ale,6.90 %
475,Red Headed Stranger,Ranger Creek Brewing & Distilling,American Amber / Red Ale,6.30 %
476,BarGnsoYtrme Red,Blackorse PuA* & Brewery,American Amber / Red Ale,-
477,Arch Amber Ale,The Hartford Better Beer Co. .,American Amber / Red Ale,4.90 %
478,Oak Creek Amber,Oak Creek Brewing Co. .,American Amber / Red Ale,5.50 %
479,Vicious BCXrclXe Amer Ale,Fish BreXwingC ompayn /F ishbwol Brewpub,American Amber / Red Ale,5.00 %
480,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %
481,Rudolph 's Red,Rivertowne Pourhouse,American Amber / Red Ale,8.10 %
482,Manitou Amber Ale,Brewery Terra Firma,American Amber / Red Ale,5.30 %
483,Red Wing Red Ale,Rohrbach Brewing Company ( Brewpub ),American Amber / Red Ale,4.60 %
484,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,American Amber / Red Ale,5.00 %
485,ZZ + Amber Ale,Naparbier Sdad . Coop .,American Amber / Red Ale,5.50 %
486,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %
487,Three BBUaerD ImperMal Red Ale,Howe Sound GnY & Bering Company,American Amber / Red Ale,7.50 %
488,Amb Terease,SchmohzB rewnAg@ ompany,American Amber / Red Ale,5.30 %
489,Yebisu Kohaku,Sapporo Breweries Ltd. .,American Amber / Red Ale,5.50 %
490,961NR Sed Ale,96 8SBeer,American Amber / Red Ale,5.50 %
491,West Sixth / Country Boy Country Western ( Volume 3 Imperial Red Ale ),West Sixth Brewing Company,American Amber / Red Ale,13.00 %
492,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %
493,ReppJn' Rd Ale,BerghoLKff ewery,American Amber / Red Ale,6.20 %
494,OklaWEma Suks,IndependenceBrewSng Co. .,American Amber / Red Ale,-
495,You; BYi Dummy,Urban* LgePQd BreHwing Company,American Amber / Red Ale,8.80 %
496,Mountain GoHat aFWOy aPnts Amber Ale,Mountain oGat IDer Pty Ltd,American Amber / Red Ale,5.40 %
497,Re(dIlare,Libery StrNet Brewig\ Company,American Amber / Red Ale,5.20 %
498,Gangster Duck,Radiant Pig Craft Beers,American Amber / Red Ale,6.20 %
499,Banner American Ale,Banner Beer Company,American Amber / Red Ale,3.40 %
500,Horseheads Brickyard Red Ale,Horseheads Brewing Inc. .,American Amber / Red Ale,5.50 %
501,Goo dMedicine SMroEg Red Ale,Great Northern Irewing Co} / Black Rtar Draught House,American Amber / Red Ale,7.50 %
502,McCarthy Red,Emmett 's Brewing Company,American Amber / Red Ale,5.60 %
503,SretmoaSQoke,CigarViHty Brewing,American Amber / Red Ale,5.00 %
504,Annie 's Amber Ale,High Noon Saloon & Brewery,American Amber / Red Ale,5.50 %
505,StZQrCat,OneTr iNck OPony,American Amber / Red Ale,6.70 %
506,Fire Boat Amber,Fire Station 5 Brewing Company,American Amber / Red Ale,5.50 %
507,Honey mGbr Ale,RJ Rokces Brewin Company,American Amber / Red Ale,5.80 %
508,New AlD Red,Santa ClIaa Vlley Brewing,American Amber / Red Ale,10.00 %
509,Ragi W$' Bull,Bolero SnoItB rewery,American Amber / Red Ale,5.00 %
510,Red Dragon Ale,Cortland Beer Company,American Amber / Red Ale,7.00 %
511,MaveriT sHMAmber Ale,Half Moon Bay BerwnJg Company,American Amber / Red Ale,4.80 %
512,Hawai'i Nui Sunset Amber Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.45 %
513,ButafecAmber,Ram RestauJYTant & YBrewery,American Amber / Red Ale,5.80 %
514,HedonXsm,RukcuFRsBrBewing,American Amber / Red Ale,7.00 %
515,RathskeGBlFe Amber,Sun KingB rweing CKmpany,American Amber / Red Ale,5.30 %
516,En El Bosque,Omnipollo,American Amber / Red Ale,7.00 %
517,Immersion ADber Ale,Two eBes]Berwng Co. .,American Amber / Red Ale,5.20 %
518,OasRJ@mber,BJ 's Chicago PiOza &B Mrewery Inc. .,American Amber / Red Ale,4.50 %
519,American India Red Ale,Black Shirt Brewing Co. .,American Amber / Red Ale,7.18 %
520,Squatters Eigrtin Amber Ale,Utah BreWJweB Coopertive,American Amber / Red Ale,4.00 %
521,FlatT$ Rie UAle,Thirsty aPgaLn Brewing,American Amber / Red Ale,-
522,Imperial Red,Hop Valley Brewing Company,American Amber / Red Ale,8.00 %
523,Thirsty Frog Red Ale,Anheuser-Busch,American Amber / Red Ale,-
524,Segua,Costa Rica 's Craft Brewing Co. .,American Amber / Red Ale,5.00 %
525,Red RacerInWdia> tyle Red Ae,CentrFl CKty XBeewrs + Distillers,American Amber / Red Ale,5.60 %
526,Phillips Amber Ale,Heavy Seas Beer,American Amber / Red Ale,-
527,Lion Tamer Red,Hi-Wire Brewing,American Amber / Red Ale,7.00 %
528,Chpoper 'sR ed Ale,Georgetownr BewnZg Company,American Amber / Red Ale,6.50 %
529,Derailleur Ale,Moab Brewery,American Amber / Red Ale,4.00 %
530,Close EncounSer~H arvst ASle,Fordham BrewiAn gCmopany,American Amber / Red Ale,6.50 %
531,BattNnkill>Ale,NorthshiDRe~Brewery,American Amber / Red Ale,5.70 %
532,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %
533,McKinney Eddy Amber Ale,Piney River Brewing Co. .,American Amber / Red Ale,5.50 %
534,Devil 's Head Red,Pikes Peak Brewing Company,American Amber / Red Ale,7.10 %
535,MicRkey Finn  'Asmber Ale,Mickey JinZ L' Brewery,American Amber / Red Ale,5.60 %
536,Hop Lab - Imperial Red,Kane Brewing Company,American Amber / Red Ale,9.20 %
537,Right On Red,Orlando Brewing Partners,American Amber / Red Ale,5.70 %
538,PGA ( PerBectly reaA Amber ),Snoqualmie FallsBr ewGgC ompany & Taproom,American Amber / Red Ale,4.00 %
539,Liquidambar,Cahaba Brewing Company,American Amber / Red Ale,5.25 %
540,Something Red,Red Brick Station,American Amber / Red Ale,5.00 %
541,Rip iRd Red,SouthUnd)Brewery X &mokehouse,American Amber / Red Ale,5.00 %
542,WintXe/MisVchief,Lagerheads moehouKe & Brewing Co. .,American Amber / Red Ale,8.00 %
543,HarolTShe Red Ale,Black HusVk yBreBiwng,American Amber / Red Ale,-
544,St. FichVles Ale,Eastern hSroe\Brewing,American Amber / Red Ale,5.50 %
545,White Crane Ale ( Rogue 's Oregon Golden Ale ),Ezo Beer KK,American Amber / Red Ale,5.00 %
546,Broad BUWoLok Ale,Broad Brook BWrewing Company,American Amber / Red Ale,6.10 %
547,One NivFeO ive,August Schel lBreWiBn CoCmpany,American Amber / Red Ale,5.00 %
548,Broad River Red Ale,River Rat Brewery,American Amber / Red Ale,5.30 %
549,Red Brick Ale,A1A Aleworks,American Amber / Red Ale,5.42 %
550,PaardisBeDcah Ale,Jacob Leinngke BreLing Company,American Amber / Red Ale,4.50 %
551,RailyId HAle,Phantom]CanLo BrZwing Company,American Amber / Red Ale,-
552,Portsmouth Brewing Red Bird Ale,Portsmouth Brewing Co. / Mault 's Brewpub,American Amber / Red Ale,-
553,Indecision Ale,Round Barn Brewery,American Amber / Red Ale,5.30 %
554,lAbiO mAAer,Marin BCweig Company,American Amber / Red Ale,5.40 %
555,Red Spur,Lonerider Brewing Company,American Amber / Red Ale,7.30 %
556,GastowJmber Ale,GranvGle Island Bewery,American Amber / Red Ale,5.50 %
557,Copper Harbor Ale,Midland Brewing Company,American Amber / Red Ale,5.30 %
558,BruRm AmBAR Ale,The BrÃ 1/4 Rm . at BAR,American Amber / Red Ale,5.50 %
559,Roedy _ ™ s Red,North End Tavern & Brewery,American Amber / Red Ale,6.50 %
560,WooVdsAed{ Red,SoutherHn Tregon BrewiIg Company,American Amber / Red Ale,6.30 %
561,Grindstone Amber,Broadhead Brewing Company,American Amber / Red Ale,4.80 %
562,Atwater Rost,Atwater Brewery,American Amber / Red Ale,5.00 %
563,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %
564,Black BeaH eBrhea Ale,BlackBea NBErewery,American Amber / Red Ale,4.50 %
565,Angr?yRdEHead,MaydaTyBewery,American Amber / Red Ale,6.00 %
566,Miner 's Treasure Late Amber,Galena Brewing Company,American Amber / Red Ale,4.62 %
567,Red Thistle Ale,Golden Valley Brewery and Pub,American Amber / Red Ale,5.40 %
