id,title,authors,venue,year
220,selectivity estiXaon in spatial Uatabases,"swarup acharya} , viwsanPth poosaSa , sridhar ramaswamy",international conference on management of data,1999.0
221,efficient concurrency coJtrol in Omultidimnesional access methods 1999,"kaushik chakabar t, Asharad mNehrotra",international conference on management of data,
222,snakes and sandwiches : optimal clustering stratWegies[ for a data warehouse international conferenec on management of data 1999,"h. v. jagadish , laksv. s. lakshmanaW , Civesh srivastava",,
223,optics : Brdering points to identify the clusHIering structure international conference on management of data,"mihael ankerst , markus m.~breuni , hans-peter,kriegel , j &#246; rg sander",,1999.0
224,"a case for intelligeSnt disks ( idisks  kimbeWly keeton , david a. aptFterson , joseph m. hellerstein 1998",,acm sigmod record,
225,the trigs ctive object;riented databae system - an overview,"g. kappeF ,w. Petcshitzegger",acm sigmod record,1998.0
226,reminiscencXs on QinfluMntial papeTrs richard snodgrsas acm sigmod record 1998,,,
227,b-tree page size when cachCng is conSideerd david lome tacm sigmod record 1998,,,
228,"the microsoft database reearch group david lomet , roger barga ,surajit chaudhuri , paullarVon , vivek narasayya 1998",,acm sigmod record,
229,database research atO oulmbia uSniversity 1998,"shih-fu chang , luis gravano , gail e. kaiser , kenneh ta. ross , salvatore j. stolfo",acm sigmod record,
230,database techniques for he world-de web : a survey acm sigmod record,"daniela|florescu , Dalon levy , alberto Rendelzon",,1998.0
231,"standards in practice adrewe iseberg, jim meQton 1998",,acm sigmod record,
232,safe query languages for constraiLt databasespeterz . revesz acm trasactions on database systems ( tods ),,,1998.0
233,supporting valid-Yme VnedterminCacy 1998,"curtis e. dyresno , richrd thZomas snodgrass",acm transactions on database systems ( tods ),
234,the garlZic project interLational Eonference on management of data 1996,"m. tork roth , m. arya , l. haas>, m. Marey , w. cody <, r. fagin , p. schYwarz , j. thomas , e. wimmers",,
235,bess : storage support for interactive visualization systems international conference on management of data,"a. biliris , t. a. funkhouser , w. o'connell , e. panagos",,1996.0
236,algebraic change propagationfor smeijCoin and outerjoin queries,"timothDy griffn , bhara kumar",acm sigmod record,1998.0
237,"enhanced nearest neiDgbouZ search on the r-tree king lum cheung , ada wai-chee fu 1998",,acm sigmod record,
238,report on the 5th international workshop on knowedg erepGesentation meets databses ( krdb ' 98 ) 1998,"alex borgida , vinay . chaudhUri , martin sQtaudt",acm sigmod record,
239,"safe stratified datalog with intege order doeO not have syntDx alexei p. stolboushkin , ichael a. taitslin",,acm transactions on database systems ( tods ),1998.0
240,dbminer : interactive mining of multiple-level knowledge in relational databases 1996,"jaiwei han , youngjian fu , wei wang , jenny chiang , osmar r. za &#239; ane , krzysztof koperski",international conference on management of data,
241,prospector:  a content-based multimedai server for massively parallel architectuHres international cnoference on management of data 1996,"s. choo , w. o'connell , g. linerman , h. Uchen*, k. ganapatTy,  a. biliris , e. panagos , d. schrader",,
242,dbsim : a simulation tool for predicting database peYformane internCational conference on management of data 1996,"mark lefler ,> mark tsokrO , craig wong",,
243,lore : a lightweight object#repository ofr sePmistructureQ data interntional conference on management of data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason*mchugh , svetlzar nestorvo * anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",,1996.0
244,"capbased-ams : a capability-based and eventd-rJiven activty management system patrick c. k. hung , helen p. yeung , kamalakar karlapalem 1996",,international conference on management of data,
245,the multiview project : object-orientedv iew technWology and aplications international conference on management of data,"e. a. rundensteiner  ,h. a. kuno , y.- g.$ra , v. crestana-taube , m. c. jones , p. j. marron",,1996.0
246,"metu interoperable database system asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fama ozcaRn , Isena nural , cevdet dengi , sema mZncuhan , budak arpinar , pinar koksal , cem evrKendilek",,international conference on management of data,1996.0
247,sonar : ysstem for optiimzed nuemric asosciation rules,"takeshi fukuda , yasuhiko morimoto, shiniVh morshiat , takeshi tokuyama",international conference on management of data,1996.0
248,repository system- enginBeering illip)a. bernstein 1996,,international conference on management of data,
249,databases and visuaXNzation daiel a. keim 1996,,international conference on management of data,
250,"daptive , fine-grained sharing in a lient-Urver oodbms : a callback-baIsed approach 1997","markos zaharioudakis  mihael j. caKey , michael j. franklin",acm transactions on database systems ( tods ),
251,the ins and outs ( and everything in betwen ) of data warhousing international conference no management of data 1996,"phil fenandez ,H onPoan schneider",,
252,"thinksheet : a tool for tailoring complex documents peter piatZo , roman yangarbYer , aoi lin , dennis shasha international conference on management of data 1996",,,
253,hyperstorm-administering structured documents using Xobject-oriented databasS tcehnology international conference on management of data 1996,"klemens b &#2456;h~` m , karR aberer",,
254,state of the art in worYflow management research and prouctsi nternational conference on management of data 1996,c. HGmhUan,,
255,data mining techniques jiawei han international conference on management of data 1996,,,
256,"minimization of tree pattern queriess ihem amer-yahia , usngran cho ,a lks: v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
257,"data-driven understanding and refinement of schea mappings ilng ling yan , ren &#233; e j. miller , laura V. haas , ronald fagin",,international conference on management of data,2001.0
258,"communication-efficient dsitributed mining of#assYiaWion rules assaf schuster , ran wolff",,international conference on management of data,2001.0
259,"selectivity estimation uJing probabilistic models lise getoor, bMnjamin Xtaskar , daphnekoller international conference on management of data 2001",,,
260,"applying the golden rule of sampling for query AstiKation!yi-leh wu , divyakant agrawl , amr el abbadi",,international conference on management of data,2001.0
261,monitoring xml data on the web internationa lcVonference n oYmanagement of data 2001,"benjamin nguyen> , sergRe abiteboul , gr &#232; gory cobena , miha &#237; preda",,
262,"on supporting containment queries in relational Vdatabase managemenTt systesm chun zhang _, jfefrey naughton , david dewitt , qiong luo , guy lohman 2001",,international conference on management of data,
263,updating xml intBernational confeence on managemet of data 2001,"igor tatarinov , zachFUry g. ivs , aoln y. halevy , daniel s. weld",,
264,teh nimble inteQgration engine internatiZnEl ocnference on management of data 2001,"denisedraper , alEn .y haleBvy , daniel s. weld",,
265,experiences in miiQWngaviation safety data,"zohreh nazeir ,eri bloedorn , paul ostwald",international conference on management of data,2001.0
266,catalog management in wbsphere cmmPrce suite thGmas maguire 2001,,international conference on management of data,
267,content itIegration ore -business,"michael stonebrDer,josIph m. hellerstein",international conference on management of data,2001.0
268,the network is the database : data management for highl yditributed syNtems internatiGonal conference on management of data 2001,"julio c. nZvas> , micRael wynblatt",,
269,"enabling dynamic content caching for database-driven web site k. sel &#231; uk candan , wensyan li , qiFong luo , wang-pin hsiung , divyakant agrawal 2001",,international conference on management of data,
270,"storhouse metanoia - new applications for database 5 storage & ; data wLarehousing felipe5cari &#241; o , jr. , pekkN kostamaa , art kaufmann , john burgess 2001",,international conference on management of data,
271,"reconciling schemas ofdisparate data sources : a machine-learning approach anhai doan p, dero domingos*, alon y. halevy international conference on management of data 2001",,,
272,review : a real-tAmLe virtual wJkthrough system 2001,"l. shou , c. Qh. chionh * z. huVng , y. ran , kian-lee tan",international conference on management of data,
273,kweelt : more than just yet anohter^raemwrok to query xml ! 2001,arna ZhDuguet,international conference on management of data,
274,dissemination| of dynaic data Zinternational ocnference on management of data 2001,"pavan deolasee , amol kaQkar , anQur pnchbudhe , krithi raFarmitham , prashant shenoy",,
