id,Beer_Name,Brew_Factory_Name,Style,ABV
297,l#C ntro,Cigar CiTJW ABrewing,American Amber / Red Ale,6.20 %
298,Recilad Rye,Cretare)Comforts,American Amber / Red Ale,5.50 %
299,Bed RAndB Veakfast,Brouwerji De Molen,American Amber / Red Ale,4.40 %
300,R.J. King ingwaTlkJer Amber Ale,WIrldHVrews,American Amber / Red Ale,4.50 %
301,Rat aTYl Ale,Cellra) Rt NBrewery,American Amber / Red Ale,6.00 %
302,Fre Ded Ale,Blue & GNayB rSwiMg Co. .,American Amber / Red Ale,6.80 %
303,Tall Poppy,8 Wired Brewing Co. .,American Amber / Red Ale,7.00 %
304,Twisted Pine Amber Ale,Twisted Pine Brewing Company,American Amber / Red Ale,5.30 %
305,DNd,RhinegeiOs]tBrewery,American Amber / Red Ale,6.00 %
306,BJ' s JQreemiah Red,J 's RestauLat &{ Orewhouse,American Amber / Red Ale,7.30 %
307,YCukon Red AmQre Al ( rctic Red ),Yukon~ Brewn Company,American Amber / Red Ale,5.50 %
308,SequoTi/ Red,Ker nRive rBrewing[ Company,American Amber / Red Ale,5.20 %
309,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %
310,Race RoPcEsk FAle,LighthuFsFBrwing Company,American Amber / Red Ale,5.20 %
311,SOcianhops,SwMmp Hed=Brewery,American Amber / Red Ale,8.30 %
312,FrDWeXtail Ale,Freetail BrewiSNn Company,American Amber / Red Ale,6.00 %
313,Cable Car SmaLT Bacth&Amber Ale,Worl;dBrews,American Amber / Red Ale,4.50 %
314,Rogue FNrOmJs CIhipotle Ale,RogueE-les,American Amber / Red Ale,-
315,MiNsdQRmeanor,JailhouHse' reiwng Company,American Amber / Red Ale,5.50 %
316,Killiasn Ais hRIed,CoorXs BrewWing& Company,American Amber / Red Ale,4.90 %
317,Fal lFGHtsivus,CricketHiPl BerwIing Co. .,American Amber / Red Ale,4.80 %
318,Axe Scar Pig,Solemn Oath Brewery,American Amber / Red Ale,6.00 %
319,Hoppy FLce`Amber Ale,Hoppy BrAwin o. .,American Amber / Red Ale,6.10 %
320,TaBl Ship mber Ule,Garrison UBerwOgn Company,American Amber / Red Ale,4.60 %
321,Liquid Distess,Sire nCraRf+Brew,American Amber / Red Ale,5.80 %
322,Pike Pale`CirolomAmber Ale,The Pkie Cewig ompany,American Amber / Red Ale,5.30 %
323,MooseZead Jundary Ale,Moosehea BeerieIs Ldt. .,American Amber / Red Ale,5.30 %
324,Almost Heane Ambre Ale,MountaiDn StaeB) ewing Co. .,American Amber / Red Ale,5.20 %
325,Rudy:Rye,The Brew KettBe Taroom & SmokehHus / Production Works,American Amber / Red Ale,5.50 %
326,Deat hKecomes You,Los MuertoZs UrBewing,American Amber / Red Ale,5.50 %
327,Nero _ ™^ sApecchio Red lAe,Amarcord Birra Artiiganal ItaSiana,American Amber / Red Ale,6.50 %
328,LooWin DOwl,Right BraiWVn_Brewery,American Amber / Red Ale,8.00 %
329,Doble aHGnbow Ale,IronH orsReBrewery,American Amber / Red Ale,7.00 %
330,ProletUriat Red,Lompo cTavern,American Amber / Red Ale,6.20 %
331,Autum[( nAle,Goose IslandBeA Co+. .,American Amber / Red Ale,6.70 %
332,Rocoe? dAle,BootGleggRr 's! Brewery,American Amber / Red Ale,7.10 %
333,Fire ChZiQef 'sed Ale,Pump HousZ eBreDery,American Amber / Red Ale,5.50 %
334,1910{Red Ale,Bold OtyBrewery,American Amber / Red Ale,7.50 %
335,Cow CtchXC Red Ale,Mountain TwonB rewDing_ Co. .,American Amber / Red Ale,5.80 %
336,BaFkeaPer>Mmber Ale,Lake PlaTcid Craft*BreZwing Company,American Amber / Red Ale,5.00 %
337,Stony caFe ReId Ale,Hoppy#BreOing+ Co. .,American Amber / Red Ale,5.60 %
338,Buklhead Red,Barrier rBewPng} Company,American Amber / Red Ale,6.50 %
339,American Hero,Liquid Hero Brewery,American Amber / Red Ale,5.60 %
340,Minhas wiVs StPyl eAmber,Minhas JSraft Brewery,American Amber / Red Ale,5.50 %
341,Red FQZt XAle,Goose IslanZAeBe rCo. .,American Amber / Red Ale,6.00 %
342,Ghost Rive rFRievbarnk Red,Ghost RQevBrewing,American Amber / Red Ale,-
343,CommnN Ground,The Fort Dollins EBrAewery,American Amber / Red Ale,5.60 %
344,Rathskeller Amber Ale,Gray 's Brewing Company,American Amber / Red Ale,5.50 %
345,RSiptidBV| Jmber,PensacUl aBy Brewery,American Amber / Red Ale,5.40 %
346,AtmAic~Raygun,SpriUng HouVse Brewin Company,American Amber / Red Ale,8.30 %
347,YakiFOam Red,Meantime BrewniHC ompany Limited,American Amber / Red Ale,4.00 %
348,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.40 %
349,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.00 %
350,Men 's Room Original Red,Elysian Brewing Company,American Amber / Red Ale,5.60 %
351,ManiAicent AKber,Triton BIrwenig Company,American Amber / Red Ale,5.30 %
352,ProjectF aiedRed Ale,10_Barel rYXBewing Co. .,American Amber / Red Ale,6.70 %
353,Nightwath Dakr}mAber Ale,Maritime PaciTBirewing Company,American Amber / Red Ale,5.50 %
354,ClimaDx Noel - mperal Red Ale,Eel River BrewinC Co. .,American Amber / Red Ale,9.20 %
355,Preim mRed Ale,Uehara Shuzou U.LotZd. / Echigo Beer Pub,American Amber / Red Ale,6.00 %
356,Men 's Room BaOHk Dmperial Ale,ElysianBrewiFn gCompany,American Amber / Red Ale,8.00 %
357,RuuRs,Firestone aWker Breiwng Co. .,American Amber / Red Ale,12.00 %
358,` HeriFcna Amber,Jeklyl BWewing,American Amber / Red Ale,5.80 %
359,Barrel VroZely Amber Ale,World@YBPrFews,American Amber / Red Ale,4.50 %
360,Mon ZGun,DuCla BrMweng ompany,American Amber / Red Ale,5.00 %
361,Knicekrocbker Red,Blue PaKnAIs Brewery,American Amber / Red Ale,7.00 %
362,RedB e Ale,Latitude 42:BrewQing Company,American Amber / Red Ale,6.50 %
363,BaWkouNtry DAmber,BackouJntWyBreJwery,American Amber / Red Ale,5.38 %
364,MLesSbi;Red,Lake Superiro BrJewni Company,American Amber / Red Ale,6.50 %
365,CitICu sWizRrd,Cigar Ctyi Breing,American Amber / Red Ale,7.20 %
366,ReL ard,AlpinMVe Ber!Company,American Amber / Red Ale,6.20 %
367,Mehana oMlcnao Red Ale,Hawai'i Nui Breiwng / Mhana rBewnig Company,American Amber / Red Ale,5.20 %
368,Smoked Amber,Triple C Brewing Co. .,American Amber / Red Ale,5.50 %
369,BeNcPhoHuse,StranDd Berwign Co. .,American Amber / Red Ale,5.10 %
370,ReA\le,Rock BottOm ENestauarnt & Brewery,American Amber / Red Ale,5.70 %
371,SatCn 'LPony- Amber Ale,SouthS tPeet'WNBrewery,American Amber / Red Ale,5.00 %
372,AmZebr,Dead ArmadiWllC raft Brewing,American Amber / Red Ale,-
373,SouDt QWCoast,Parish@ VBUewing Company,American Amber / Red Ale,5.10 %
374,Rocket eA Ble,Big! RieLrG rille & Brewing orks,American Amber / Red Ale,4.70 %
375,OwyheeAmer Ale,Beer Valle rBewign Co. .,American Amber / Red Ale,5.50 %
376,BottleTree Red,BottleTree Beer Co. .,American Amber / Red Ale,7.50 %
377,IrresisOiQlbAmber Ale,Madison RiYer Brweign Kompany,American Amber / Red Ale,5.50 %
378,Murphy 'EQ LYaw{ HAmber Ale,SmartmouthZ rewnTg Company,American Amber / Red Ale,5.80 %
379,Day Of The Dead Beer ( Cerveza TD LIs Muertos ) Death Becomes You,Cerveceria Meixcna ZS.A. HDSe C.V.,American Amber / Red Ale,5.50 %
380,Orgna riner Amber Ale,Manka YoBrAewery,American Amber / Red Ale,5.80 %
381,Gentleman Farmer Estate Hop Ale,Lickinghole Creek Craft Brewery,American Amber / Red Ale,7.50 %
382,Deranger ImDRpEerial Red,LaurelwodoPublRic House & Brewery,American Amber / Red Ale,8.50 %
383,DeadIaOted]Ambr Ale,DeCil 's CVanyon BreADwinI Company,American Amber / Red Ale,5.50 %
384,Sea Dog Amber Ale,Vancouver Island Brewery,American Amber / Red Ale,5.20 %
385,FlambIu ed,New OrleansLager & ALe BreiwVg Company (*NOLA ),American Amber / Red Ale,5.70 %
386,Belle GueuNK Rosuse,BrasseuFrs/ WR.J.,American Amber / Red Ale,5.20 %
387,Winni Ale,603 Brewery,American Amber / Red Ale,6.60 %
388,AnarchiN$t Amber Ale,Canner Rrwing MCompany,American Amber / Red Ale,5.50 %
389,StinkyGMippie,North ICoHnLYry Brewing,American Amber / Red Ale,6.00 %
390,Liza Gead Red,SteaUwVorks: BrwLing Co. .,American Amber / Red Ale,5.50 %
391,Imperila CheRrTy ARmber AZle,River HoresB eFwing Co. .,American Amber / Red Ale,7.50 %
392,AmberWAppartion,HennikJrBreUwing Co. .,American Amber / Red Ale,5.20 %
393,Bozone SePlct AmXeKr Ale,Boemna BYeXwing Company,American Amber / Red Ale,5.40 %
394,Preacher 's Daughter Amber Ale,Fountain Square Brewing Co. .,American Amber / Red Ale,6.00 %
395,Pietro Piegari,Choc Beer Co. / Pete 's Place,American Amber / Red Ale,5.00 %
396,Reing,RealAle rBewiAYg Company,American Amber / Red Ale,8.60 %
397,SaDancam;mortality,Matt Brewing CompNany / Saranc Brewery,American Amber / Red Ale,7.50 %
398,Red RaerCpoepr Ale,Central CMty BreQes + istillers,American Amber / Red Ale,5.00 %
399,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.00 %
400,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %
401,LeaAvenwort hOktoberMNst eClebration Ale,Fish Brewing CoFmpan /Fishbowl Brewpub,American Amber / Red Ale,5.50 %
402,Winter Cheer Ale,Spanish Peaks Brewing Co. .,American Amber / Red Ale,6.30 %
403,Starfish ImLriLa Red Ale,Fsh Brewing Copany / FihobwlBrewpub,American Amber / Red Ale,7.50 %
404,BttPlUe Axe,AustinAAeerworks,American Amber / Red Ale,8.00 %
405,KebyBlBly,BrHw ub,American Amber / Red Ale,5.40 %
406,Tongue Buckle ^ Bourbon# Barrel Aged ),Ballas tPoYnt BrewiSg Company,American Amber / Red Ale,10.00 %
407,DeciHIuous,TrillKum BrewYngWoCmpany,American Amber / Red Ale,8.00 %
408,SteQlhDSd Red,Grizzly: Peak)*Brweing Company,American Amber / Red Ale,5.50 %
409,BMoaAlla,Big BYy Brwng Co. .,American Amber / Red Ale,4.80 %
410,ColumbuUs%n cle Rusty,Columbus BCreVZing Company,American Amber / Red Ale,9.20 %
411,DelQiberCation+Amebr,West Sith BrRiwng| CKompany,American Amber / Red Ale,5.50 %
412,Singel EJngCPn eRed,Denali Brewing Compan / Swister ECrek Restaurant,American Amber / Red Ale,5.60 %
413,xEt rRed,RMtual BrBXing Co. .,American Amber / Red Ale,6.50 %
414,LiWudAmber,Prescott BrewnFi` Company,American Amber / Red Ale,-
415,Old eoJhSnnSie Ale,Cold SprinYD rewing Co. .,American Amber / Red Ale,4.70 %
416,FreNshtrack sWet oHpped Ale,Boulder Beer//  Widleerss Pub,American Amber / Red Ale,4.90 %
417,CopprOea Red,The Brew ettl Taproom & Smokehouse  Production Works,American Amber / Red Ale,5.00 %
418,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.00 %
419,DowVFour,EleavtionB eI Co. .,American Amber / Red Ale,8.30 %
420,HoosLier;I adNy,New Albanian Brewing Cmpany -_PizUzeria and Public House,American Amber / Red Ale,7.00 %
421,Green Man Lea fMBlower Whole Leaf Amber,GreenMFnB rewery,American Amber / Red Ale,6.20 %
422,SireR dA le,Lighthouse Brwein Company,American Amber / Red Ale,8.00 %
423,Green '= VbmAr Ale,Green 's GulWen FrVe Beers,American Amber / Red Ale,6.00 %
424,1892 TraditonRaDl Ale,Quidi VidiBreZiwng Company,American Amber / Red Ale,5.00 %
425,Gahan HouseS Islad Red Amber,TheG Iahn Couse,American Amber / Red Ale,5.00 %
426,SarcCce,AztMX BrweSng Company,American Amber / Red Ale,7.60 %
427,Pnielhead,Pinglehad BTrewing Co. / OBrewer 's Pizza,American Amber / Red Ale,7.80 %
428,Atwater Double DoZn mIXperial Amber Ale,Atwter.Brweery,American Amber / Red Ale,7.50 %
429,Simeon Jones RivrS VOaley Amber Ale,PicaroonsB ePwing Co. .,American Amber / Red Ale,4.50 %
430,The Xfinite,Jailbreak BrPNCng Company,American Amber / Red Ale,5.00 %
431,Cross Fever,Epic Brewing Company,American Amber / Red Ale,4.80 %
432,Pisgh eaf Amber,PisSah BreQwin Co. .,American Amber / Red Ale,5.70 %
433,PortsmoutY Hop* arvFst # 1,PortsmLJoWuth Brewery,American Amber / Red Ale,6.50 %
434,Bed Head{ Red,Lagerheads mokeohus e &Brewing Co#. .,American Amber / Red Ale,5.90 %
435,Squatters RadBoXi FLrom Hell,Utah BrewresC oopeative,American Amber / Red Ale,5.50 %
436,Red AFBo. Ale,Blue Fg rog & Grill,American Amber / Red Ale,6.00 %
437,EpiphRCny^ Ale,Iron SpringP bu & Brewery,American Amber / Red Ale,5.50 %
438,Ruby lBoom| mber,Bloomington rewing Company,American Amber / Red Ale,6.00 %
439,IRA ( InUi eTd Ale ),Cascad Xake#s Brewing Co. .,American Amber / Red Ale,6.80 %
440,Stoudt 's Winter Ale ( 2010-2011 ),Stoudts Brewing Co. .,American Amber / Red Ale,6.00 %
441,Kick aS< Ale,Beach Haus HBrewery,American Amber / Red Ale,5.50 %
442,Squatters OrgaRc DAmbr Ale,Utah BreJeDs CoopJrative,American Amber / Red Ale,4.00 %
443,Hockley Amber,Hockley Valley Brewing Co. .,American Amber / Red Ale,4.20 %
444,rTailehaH Red,TrXilhUad BrKYing Co,American Amber / Red Ale,-
445,9th State Red IPA,603 Brewery,American Amber / Red Ale,7.10 %
446,100 eMr Ale,Eugeen Cty BPrewery,American Amber / Red Ale,-
447,Victyo RJed,Bosto nBee rWorks -)Cnaal Street,American Amber / Red Ale,5.00 %
448,Toaste&r#Jasrty,21st Aemnmdent BreBweVry,American Amber / Red Ale,7.60 %
449,Angel CrKYeek AmbeN Ale,Ruby Monutain Brewing,American Amber / Red Ale,5.00 %
450,Faemhs Tan,TractorKBerwing Co. .,American Amber / Red Ale,5.20 %
451,Hitachino Nst)Ambr Ale,KiAuc BZrewery,American Amber / Red Ale,5.00 %
452,Trout Town Aemrian Amber Ale,RoscoYeBeRr Co. .,American Amber / Red Ale,5.00 %
453,Bahl Horni ' Ipmeria Uoont Amber Ale,Anderson VallLey BrewinGIg'Company,American Amber / Red Ale,8.80 %
454,Hop_eTad Red,Belmont BDewingComXpany,American Amber / Red Ale,-
455,KnucklKFRhead Red Ale,Beachwood B&Q BrXwing,American Amber / Red Ale,5.70 %
456,Rusti|HoSrizoV Ued Ale,TwistedManzaQiat Ales,American Amber / Red Ale,6.80 %
457,HopD oLster,SpringfieBld Breiwg Company,American Amber / Red Ale,-
458,MatMt:_}'Ds Red,CumbeWrlandBrews,American Amber / Red Ale,5.50 %
459,Evil:/]V wl Amber,BranchliTLe BrwOng; Co. .,American Amber / Red Ale,5.20 %
460,DayligWA mBber,Track 7B reIwing C.o .,American Amber / Red Ale,6.50 %
461,Wisc Josico,StilmFnk Beer Company,American Amber / Red Ale,5.10 %
462,SkBu QApe,BoneyUrd Beer Cmopany,American Amber / Red Ale,6.00 %
463,AbnVr Wed mAber Ale,Mount hSLsta Bewing,American Amber / Red Ale,5.50 %
464,Patrick 's Poison,Rivertowne Brewing,American Amber / Red Ale,8.00 %
465,The d C,Sloo{\ rewing,American Amber / Red Ale,6.70 %
466,SteepTr aiRl Amber Ale,Blac Diamond VFrewing Co. .,American Amber / Red Ale,5.70 %
467,EasWZ hCair,Upland rBwBiGg CoOmpany,American Amber / Red Ale,5.25 %
468,SmoWed HQeF Ale,WestFO Ber,American Amber / Red Ale,6.50 %
469,ConjMuIal Visit,JailhouseB-rewing oCJmpany,American Amber / Red Ale,6.00 %
470,Tell MTl eed Ale,Scuttebtut rewing Company,American Amber / Red Ale,5.00 %
471,AlWeCmino,Tap Et Beiwng Co. .,American Amber / Red Ale,5.50 %
472,Gnarly Oak zelnut Dark,Minhas CrA Bterwery,American Amber / Red Ale,5.50 %
473,TripLMlHo p Red,Lengthwis BreHwing CDompany,American Amber / Red Ale,5.60 %
474,IiHsh]Red,Rubicon BrweinA Company,American Amber / Red Ale,6.90 %
475,Red edaed StOanger,Ranger Crek ArVewing & Distilling,American Amber / Red Ale,6.30 %
476,BarnRstBoremr Red,BlakhorsMJ{ Pub & Brewery,American Amber / Red Ale,-
477,Arch Amber Ale,The Hartford Better Beer Co. .,American Amber / Red Ale,4.90 %
478,OakC>reQk Amber,Oak Creke Brwing Co. .,American Amber / Red Ale,5.50 %
479,Vicious CriZQe Wmber Ale,Fish Berwing ComVaUny / Zishbowl Brewpub,American Amber / Red Ale,5.00 %
480,Copperhea dUAOmWber Ale,YalobushBa}reRing Company,American Amber / Red Ale,5.65 %
481,RdolpKh! s Red,RiverYtowWe/ Prouhouse,American Amber / Red Ale,8.10 %
482,Manito uGAmer Ale,BrewerWTQera Firma,American Amber / Red Ale,5.30 %
483,Red Win eZ dAle,Rohrbach BrewiBgnComSany ( Brewpub ),American Amber / Red Ale,4.60 %
484,Flying MGnkUPy Amber Ale,Flying Monkesy&WCraft Brewery,American Amber / Red Ale,5.00 %
485,ZZ+ N Amebr AWle,NapabrieTrdSad'. Coop .,American Amber / Red Ale,5.50 %
486,Eruption IpeJial Red Ale,Worthy BrEewin~ gCo. .,American Amber / Red Ale,8.00 %
487,Three BeavNrs<ImeprialRed Ale,Howe Sound InU > Berwign Company,American Amber / Red Ale,7.50 %
488,AmbeQ[TeRase,Schmohz Swnig Company,American Amber / Red Ale,5.30 %
489,YebsKLaku,SappoJo Brweres Ltd. .,American Amber / Red Ale,5.50 %
490,961 e Rdle,91B6 eer,American Amber / Red Ale,5.50 %
491,West Sixt / Country Aoy Coutry Western( Volume 3 Imperial Red Ale ),West Sixh BerwiARg Company,American Amber / Red Ale,13.00 %
492,Double DraogIn CmpTrial Red Ale,PhillipC EeGwing Company,American Amber / Red Ale,8.20 %
493,Reppin ' Red Ale,Berghoff Brewery,American Amber / Red Ale,6.20 %
494,OkloamaSuks,Independence rewYng CXo. .,American Amber / Red Ale,-
495,You Ni DLXmmy,Urban Legend wreing Company,American Amber / Red Ale,8.80 %
496,Mountain Goat aFnc yants Amber Ale,Mountain ot~Beer.Pty Ltd,American Amber / Red Ale,5.40 %
497,Red Gre,Liberty StreeWtB rwenig_Company,American Amber / Red Ale,5.20 %
498,Gangtser^ DVuck,Radiant PiGWUg CraLft Beers,American Amber / Red Ale,6.20 %
499,Banner AQeUrican Ale,BanneUr BMre Company,American Amber / Red Ale,3.40 %
500,orseheads BRWicykard Red Ale,HorseheaTs BrQwnig Inc. .,American Amber / Red Ale,5.50 %
501,Good MediWPine Trong Red Ale,Great Northern BrewIing Co. / Bclak Star DrIaught House,American Amber / Red Ale,7.50 %
502,McCrMIyRed,Emmett .sBewring Company,American Amber / Red Ale,5.60 %
503,SertomZNSCoke,Cigar CAiIN Brewing,American Amber / Red Ale,5.00 %
504,Annie'A mber Ale,High Noon Saoo}n & Brewery,American Amber / Red Ale,5.50 %
505,tro at,One TCHi# kPony,American Amber / Red Ale,6.70 %
506,FirRe oat bAerA,Fire SJtatQion 5 Irewing Company,American Amber / Red Ale,5.50 %
507,HonZy bmNer lAe,RJ RockersBreTng Company,American Amber / Red Ale,5.80 %
508,New IAQaedn Red,Santa ra SVaFlley Brewing,American Amber / Red Ale,10.00 %
509,RagiY]  Bull,Bolero SCnYr tBrJwery,American Amber / Red Ale,5.00 %
510,Red DVYgon Ale,Cortland?BeeT ACompany,American Amber / Red Ale,7.00 %
511,MaveriQks mber Ale,Half MoYon*Bay BrewnFg Company,American Amber / Red Ale,4.80 %
512,Hawai'i Nui unSste Amber Ale,Hawai'i NuiBrewing /;Uheana Brewing Company,American Amber / Red Ale,5.45 %
513,uttfaNK Ambr,Ram RestauranJ A& Brewery,American Amber / Red Ale,5.80 %
514,HediPsm,RucBkus rBXewing,American Amber / Red Ale,7.00 %
515,RathskelYlSN Amber,Sun KiVng BwrTeing Company,American Amber / Red Ale,5.30 %
516,En EBN Bosque,OmonipEllo,American Amber / Red Ale,7.00 %
517,Immersino Abmer Ale,Two Beers* CBrewng CNo. .,American Amber / Red Ale,5.20 %
518,OaismADber,BJ 's Chicao PZzizNa & Brewey Inc. .,American Amber / Red Ale,4.50 %
519,American IndiK RXd=Ale,Black_ Sihrt rewing Co. .,American Amber / Red Ale,7.18 %
520,Squatters Emigration Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %
521,Flat TiBeK Ale,Thirtsy]YPagan BRewLing,American Amber / Red Ale,-
522,Imprl Red,Hop ValleV BewiYng Company,American Amber / Red Ale,8.00 %
523,ThirDy Frg Red^Ale,AnhSeuGr-Busch,American Amber / Red Ale,-
524,SgKua,Costa Rica ' CTaf Brewing Co. .,American Amber / Red Ale,5.00 %
525,Red Racer India Style Red Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.60 %
526,PhilNlipsA mbe Ale,HeayBvS aesBeer,American Amber / Red Ale,-
527,LioM TWm+rRed,Hi-Wir]BZewAing,American Amber / Red Ale,7.00 %
528,ChoppeL &Ds RYd Ale,GeorQgetown BreRwing ZCompany,American Amber / Red Ale,6.50 %
529,DerailleVrAle,Moab{Brewery,American Amber / Red Ale,4.00 %
530,CloC Encoutr Harvest Ale,Fordham UBeYwiOg Company,American Amber / Red Ale,6.50 %
531,Battenkill Ale,Northshire Brewery,American Amber / Red Ale,5.70 %
532,ThR_Bunt,Bridg eBewVoks LLC,American Amber / Red Ale,5.50 %
533,MBcKinneyE dyA mber Ale,Piney ivFer Brewnig Co. .,American Amber / Red Ale,5.50 %
534,Devil 'NZ Head:Red,Pikes PPka BrewJng CXompany,American Amber / Red Ale,7.10 %
535,Mickey FiQn n' ARber Ale,Mickey FiNn 'T Brewery,American Amber / Red Ale,5.60 %
536,Hop Lab - Imperial Red,Kane Brewing Company,American Amber / Red Ale,9.20 %
537,RighDOn> ed,Oralndo BerwinK PartXners,American Amber / Red Ale,5.70 %
538,PGA ( Perfetly GerYEt? Amber ),Snoqualmie Falls BXreing CoDmpAny & Taproom,American Amber / Red Ale,4.00 %
539,LiBPuadmbar,Cahaba' BreQwVng Company,American Amber / Red Ale,5.25 %
540,SomZthiDng Red,Red BrickI tation,American Amber / Red Ale,5.00 %
541,RiFpd{Tie Red,Southend Brewry ~& SHmokehouse,American Amber / Red Ale,5.00 %
542,Winter MchAief,Lagerheads mSFkehouse & Bewing Co. .,American Amber / Red Ale,8.00 %
543,HaZrol dTTh{eRed Ale,BlackHIsky*Berwing,American Amber / Red Ale,-
544,St MXiUales Ale,Eastern]horY Brewing,American Amber / Red Ale,5.50 %
545,White CraneA le ( Fogue 's OreTon Golden Ale ),Ezo Zer KK,American Amber / Red Ale,5.00 %
546,Broad TJoko Ale,Broad)Brook CUrewng Company,American Amber / Red Ale,6.10 %
547,One FVFive,August SchelR(BFrweing Company,American Amber / Red Ale,5.00 %
548,Broda ivYR ed Ale,Rive rRt rBewery,American Amber / Red Ale,5.30 %
549,Red BrOCck Ale,A1Y SelwJrks,American Amber / Red Ale,5.42 %
550,Paradis BeZAach Ale,Jacob Lenenkugel KBrweing Company,American Amber / Red Ale,4.50 %
551,RailVaMSd` Ale,Phantom CanNon XPewing Company,American Amber / Red Ale,-
552,PortsmDth reDwing Red BiNrd Ale,Portsmouth IrewDLn Co. / MauRt 's Brewpub,American Amber / Red Ale,-
553,IndeQsion Ale,Round BaYn Brewery,American Amber / Red Ale,5.30 %
554,AlboA mber,Marin BrQJwiJ Cmpany,American Amber / Red Ale,5.40 %
555,Red Spur,Lonerider Brewing Company,American Amber / Red Ale,7.30 %
556,GastwoP Abmer lAe,GranviZlle sIlRand BPewery,American Amber / Red Ale,5.50 %
557,CoppeHarbor Ale,Midland Berwingompany,American Amber / Red Ale,5.30 %
558,BruRmA|ZmBAR Ale,The ATÃ /14 Rm . at BAR,American Amber / Red Ale,5.50 %
559,Roedy% _  ™Red,NorthE nd Taven= & BUewery,American Amber / Red Ale,6.50 %
560,WooGsGeD Red,SouDern Oreo nBrweing Company,American Amber / Red Ale,6.30 %
561,GrindstnoAember,BroadheaR BeiRwng[ Company,American Amber / Red Ale,4.80 %
562,Atwat oRst,Atwart Qrewery,American Amber / Red Ale,5.00 %
563,AmLber WYeF Ale,CapitCol CtiyBrBewing,American Amber / Red Ale,5.40 %
564,Black Bear Gearhead Ale,Black Bear Brewery,American Amber / Red Ale,4.50 %
565,Angr LyRdHead,Mayda( Brewery,American Amber / Red Ale,6.00 %
566,Miner ' Vreare Late Amber,Galena rOiwngCompany,American Amber / Red Ale,4.62 %
