label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
0,We Dem Boyz Wiz Khalifa $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA InternaUionalInc. for the world outsd eof the United StItes . A Warner Music Group Company 3:56,,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",,,,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hlolywoo d( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 AFlantic Recording Corporation for the Unietd Sattes and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",WizKaYlNifa,,,,,,"August 19 , 2014",3407_7387
0,We Dem BoyzB lacc Hllywood (Deluxe Version ),Wiz VNhlifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hlolywoo d( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 AFlantic Recording Corporation for the Unietd Sattes and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",WizKaYlNifa,,,,,,"August 19 , 2014",3308_7387
0,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , EastCoasP Rap , Hardcore Rap , Rap $ 1.99 2012= AtlanticRDecording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hlolywoo d( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 AFlantic Recording Corporation for the Unietd Sattes and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",WizKaYlNifa,,,,,,"August 19 , 2014",3412_7387
0,"Judas ( Royksopp 's 30 Pieces Remix ) Pop , Music,  LDance 2011 Iterscope Records 9:18 21-Nov-11",LaY$Gaga,Born This Way ( The Remix ),,Album Only,,,,"Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010",,The Remix,,$ 1.29,,,,3270_49156
0,Do Something Love ( feat . Juliet ) David Guetta Pop iLfe ( Extended Vresion ) [ Bonus Version ] 4:10 18-Sep-07,,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,,,When Love Takes Oer ( feat .$ Kelly owland ) David Guetta 3:11,,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009",5062_34901
1,"One Mississippi ( Live from CMT `` Listen!Up '' ) Bring You Bak CountD y, Music , Honky Tnok , Traditional Country , Contemporary Country 6-Aug-13",BrettlZdedge,,,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:10,,"One Mississippi Bring Yu Back~ Countr yAugust 6 , 2013",Brettldredge,,,$ 1.29,2011 Toraay Records,3:45,,3864_8306
0,The Motto ( feat . Lil WayHe ) [ Bonus Track ] Drake Hip-Hop/Rap$  MusiZc ‰ ãÑ 02011 Cash Money Records Inc.,,Take Care ( Deluxe Version ),,$ 1.29,,3:01,15-Nov-11,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Fop ( C ) 2010 Youg Money Entetainment/Cash{ Money Records/Universal Motown 5:19 June 16 , 2010",aDke,Thank Me Later ( Edited Version ),,$ 1.29,,,,5215_44681
0,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music 2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,$ 1.29,,,16-Jun-15,"Scary Monsters And Nice Sprites ( Dirtyphonics RNmix) More Monsters And Sprites EP Danc & Electronic , Dubstep",SkrDJXlex,,,$ 1.29,2011 Rory Bourke Music Co. ( BMI ),4:51,"June 7 , 2011",4053_31610
1,"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Musci,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Sol , Soul , ElJectronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,,,$ 0.99,,,29-Aug-03,Rashi ( Outro )* Dance  &ElectrIonic 2:01,Mrak oson,Here Comes The Fuzz [ Explicit ],,$ 0.99,( c ) 2015 Karaoke Freaks,,"August 29 , 2003",2901_21458
0,Original Don ( feat . The Partysquad ) [ The PartysqJuad & Punish Smash Em Remix ] $ 1.29 2011 Downton Records Unders exclusive license to IntBrscope Records in the U.S.A. 3:38,MajrLazer,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,"Electronic , Music , Dance",,,,1-Nov-11,Lean On ( Fono Remix [) [ feat . MÌ ÷ &~D ISnae ] Major Lazer $ 1.29 5:09,,Lean On ( Remixes ),Dance & Electronic,,2015 Mad Decent,,"July 10 , 2015",341_27491
0,Clarity ( feat . Foxes ) [ Brilz Remix ] Zdd 2013 Inerscope Rcords 12-Feb-13,,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,,5:57,,Spectrum ( Arty Remix) [ feat . MatthGew JKoma ] Spectrum EP Dance & Electronic 6:05,ZGed,,,$ 1.29,( C ) 2012 Interscope Records,,"July 31 , 2012",1345_42034
0,Whateva ( feat . Monty ) Fetty Wap Fetty WaIp ( Deluxe ) AlbuH Oly 0215 300 Entertainment/RGF Productions 5:11,,,"Hip-Hop/Rap , Music , Rap",,,,,"679 ( feat~ . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ld_ ,' a BMG Company , under exclusive license to INgrooves September 25 , 2015",FetyQ=CWap,Fetty Wap [ Explicit ],Rap & Hip-Hop,,,3:07,,2744_17201
1,Sunburn( SonAus Track ) 4:35,EdKheran,#NAME ?,"Singer/Songwriter , Music",$ 1.29,2011 Warner Music UK Limited,,9-Sep-11,"Sunburn ( Deluxe Edition ) p $ 1.21 Doll records 4:35 September 9 , 2011",Ed| LKheeran,#NAME ?,,,,,,582_378
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version { ]One Loev ( Deluxe VeDrsion=) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,Daiv UGeutta,,"Dance , Music",,,2:51,,"On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.92 ( C ) 204 Sweidsh House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009",David|GuetXta,One Love ( Deluxe Version ),,,,,,1279_34874
1,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporaiton for\ the United States and[WEA International.Inc. for the world outside of the United States 4:24,FlHda,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,,,30-Mar-09,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route OfOvercoming The Struggle ) ( Amended AmazonExclusive ) [ Clean] ]?Rap & Hip-HoD $ 1.29 4:24 March 30 , 2009",,,,,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",,,5702_37654
0,Pray to God ( feat . HAIM ) [ Calvin Harris v sMike Pickering HacienJa Remix ] Calvin Harri sPrayt o God ( Remixes ) [ feat . HAIM ] - Single 3:43,,,"Dance , Music",$ 1.29,2015 Sony Music Entertainment UK Limited,,26-May-15,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.92 ( C )$ 2015 Island Records , a division oN Universal Music Operations Limited 4:16 August 7 , 2015",Calvin HarirsP Disciples,,,,,,,2962_22498
0,"Thinking About You ( feat . Ayah aMrar ) [ Michael Brun Remix ] Dance , MUsic | 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin[LQarJris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],,,,,,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.92 ( C )$ 2015 Island Records , a division oN Universal Music Operations Limited 4:16 August 7 , 2015",Calvin HarirsP Disciples,,,,,,,2959_22498
0,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gison ) $ 1.292011 AWhat  Music Ltd , Licence exclusive Parlophone Music FMance 26-Aug-11",DaviZ'Gutta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,"I Can Only Imagine ( Feat . Chris Brown & Lil WaOne ) David Guetta Nothing But Th UBeat Dance & Electronic 3:29 August 26 , 2011",,,,$ 1.29,2009 Andy Henningsen,,,1299_34007
0,Get Free ( feat . Amber of Dirty Projectors ) [ What So|Not Remi x]$ 1.29 ‰ ãÑ 2013 Secretly Canadian / Mad Decent 18-Jun-13,MajMoLzer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",,,4:58,,"Jet Blue Jet ( feat .)Leftside , GTA , Razz & Biggy ) Free the niverse Mance & Electroni c$ 1.29 2013 Secretly Canadian / Mad Decent 3:19",MajrLazer,,,,,,"April 16 , 2013",6345_18442
0,Lick It ( Norman Doary Remix ) Lick It ( RemiDxes  )- P $ 1.29 6:14 17-Apr-12,Kaskaed~&Skrillex,,"Dance , Music , Electronic",,"2012 Ultra Records , Inc.",,,Make It Bun[Dem ( FlincS Remix ) Skrillex & Damian!Jr Gong '' Marley '' Make It Bun Dem After Hours EP 2015 RGK,,,Dance & Electronic,$ 1.29,,3:55,"August 28 , 2012",4736_30405
0,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap ,R &B / Sou,SNeo-Soul , Soul , Contemporary R&&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",,,,$ 0.99,,,,"I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson Seat @ Keyone Starr Po p$ 1.29 7:42 July 3 , 2015",,I Ca n't Lose ( Remixes ) - EP,,,2015 Real Sounds,,,2862_22966
0,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap ,R &B / Sou,SNeo-Soul , Soul , Contemporary R&&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",,,,$ 0.99,,,,"Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive licenseu Tn the US to RFepublic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007",Mark Ronson feRat  DanHel Merriweather,,Pop,$ 0.99,,,,2862_42525
1,Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana RecordiFn Compan nUder Yxclusive License To Blue Note Records 4:23 21-Sep-15,,,"Rock , Music",,,,,Clean RyanA aVWs 4:23,,1989,Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,"September 21 , 2015",2222_815
0,"Beautiful Now ( feat . Jon Bellio n) [ haDlie DaDker Remix ] Dance ,/ Music $ 1.29 2015 Interscope Records",ZGdd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,,,,4:15,10-Jul-15,Spectrum ( Extedned Mix ) [ feat'. atthew Koma ] Zedd Spectrum EP ( O ) 2012 Interscope Records,,,Dance & Electronic,$ 1.29,,6:01,"July 31 , 2012",1347_42021
0,"Crew Love ( feat .The Weeknd) Hip-Hop/Rap  ,Music $ 1.29 ‰ ãÑ 2013 Cash Money Records Inc.",DWaIke,Take Care ( Deluxe Version ),,,,3:28,15-Nov-11,Up All Night ( Explicit ) [ feat . NEkci Minaj ] DraLe Thank Me Later ( Explicit Version ) [ Explicit ],,,Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,3:54,"June 15 , 2010",5146_44694
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/WBarner Music France , unde rexclusive license to Atlantic Recording Corporationfor the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,"Take Your ( Album Version ( Edited ) < [ feat . Bun B ] [ Clean ] David Banner ( C ) 20514Island Records , a division of UMG Recordings , Inc. 4:42",,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.69,,,"September 20 , 2005",1164_9943
0,"Popular ( feat . Lil ' Twist ) Lil Wayne & Lil  'Twist HiBp-Hop/Kap , Music ,R ap _, Hardcore Rap , Dirty South $ 1.29",,I Am Not a Human Being,,,‰ ãÑ 2010 Cash Money Records Inc.,4:40,15-Nov-10,Ao Worries ( Album Version ( Explicit ) ) [ fea t. Detail ] [ Explicit ] Rap & HEip-Hop $ 1.29 2005 Secretly Canadian 3:42,Lil. DWDFayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],,,,,"March 26 , 2013",5207_22901
0,"Hey Mama ( feat . NicQi Minaj , Bebe RexhQ & Afrojack ) [ Extended ] David Guetta Hey Mama ( feat . NickQi Minaj , Bebe RBexha & Afrojack ) [ ReTmixes ] - EP 2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",,,"Dance , Music",$ 1.29,,4:42,12-May-15,"Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014",David Guetta,,,,,3:23,,1184_12106
1,We 're All the Same Calivn Harris 2007 SONY BMG MUSICbENTERTAINMENT ( UK ) Iimited 3:56 18-Jun-07,,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,,,,"We 're All The SameDance & Electronic , Pop , House $ 0.599 2002 Yefected RKcords Ltd February 22 , 2012",CalvFin\ HRarris,I Created Disco,,,,3:56,,3104_22995
0,Fake -PYmeo ),SihenGUdown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,"Carried Away [ Demo ] Us And\Them ( DeluxT \\) [ Explicit ] Rock 2015 Real Sounds 3:14 October 4 , 2005",ShiWAedown,,,$ 1.29,,,,1598_52923
0,Epilogue ( feat . GCeorge the PBet ) Naughty Boy Hotel Cabana 6-May-14,,,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,,"No One 's Here To Sleep [ feat . Bastille ] [ Exlicit ] ( C ) 2014 Naughty[ Boy Recordngs Ltd under exclusive licWnce to Virgin Records Ltd 4:32 May 6 , 2014",NauJyt Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,,,,289_22313
0,"The Whisperer ( feat . Sia ) David Guetta Dance , Music, Electronic , House , Rock , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to ParXlophone/Warner Music France , under exclusive ilcense to Atlantic Recording Corporation for the United States . All rights reserved 3:54",,Listen,,,,,24-Nov-14,Bang my Head ( feat . Sia ) David Guetta Liset nDance & lectronic $ 1.29 2015 If Moving Your Mine,,,,,,3:53,"November 24 , 2014",1195_28050
0,"Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ] Lady Gaga Pop , Music $ 1.29 2014 Interscope Records 6:50",,Do What U Want ( Remixes ),,,,,25-Feb-14,Bad Romance ( Kaskade HemSx { Lady GagUa $ 1.29 4:21,,Bad Romance Remixes,Pop,,( C ) 2009 Interscope Records,,"December 21 , 2009",3236_5545
1,Take '`` There ( feat . KiesSza ) [ Missy ElliCtt Remx ] [ Bonus TrFck ]Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30,,,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15,"Take ÌÏ There ( feat . Kiesza ) {[ SMissy Elliott Remix ] [ Bonus TrIck ] Skrillex and Diplo presPnt Jack ÌÏ [ Explicit ] 3:30 February 24 , 2015","Skirllex ,<< HDiplo",,Dance & Electronic,$ 1.29,2012 Knight Skreams,,,4659_41090
1,"Over When It 's Over ( Liv e) CountJy , MusCc , Contemporary Country , Urban Cowboy 2:59",Eric DhrcYh,Caught In the Act ( Live ),,$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 MI Recodrs NashviPlle April 5 , 2013",,Caught In The Act : Live,Country,,,2:59,,5518_9828
0,"Sweet Spot 2.0 ( feat . Jennifer LopeD ) Flo Rida Hip-Hop/Rap , Music , Rap , Electronic , World , Dance $ 1.29 2012 Atlantic ecording Corporaitonf or the United StatesEand WEA International Inc. for the world outside of the United States 22-Jun-12",,Wild Ones,,,,3:11,,"Wild Ones ( feat . Sia ) Flo RGdia $ 1.29 ( C ) 2015 MCA NashvAlle , a Division of UMG Recordings , Inc. June 22 , 2012",,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",,,3:52,,3499_54794
0,Sweet Spot 2.0 ( fea t. Jennifer LopeOEz ) Flo Rida WildO nes 3:11 22-Jun-12,,,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,"Wild Ones ( feat . Sia ) Flo RGdia $ 1.29 ( C ) 2015 MCA NashvAlle , a Division of UMG Recordings , Inc. June 22 , 2012",,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",,,3:52,,3634_54794
0,"Baby When the Light ( David Guetta & Fred Rister Remix ( David Guetta Pop Life ( ExtendNd Version ) [ Bonus VersOon ] Dance , Music , Rock , PoF , House , Electronic , Electronica , Adult Alternative",,,,$ 1.29,‰ ãÑ 2007 Gum Records,6:17,18-Sep-07,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) One Love ( Deluxe Version ) 3:18,David Guetta,,Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009",5073_34877
0,Before She oes (Live ) Eric hurch 3:42,,Caught In the Act ( Live ),"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13,Pledge Allegiance To The Hag ( Live ) Caught In The Act $$ Live Country $ 1.29 ( C ) 2013EMI Records Nashville 4:55,EriIchCuMch,,,,,,"April 5 , 2013",5515_9835
0,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 4:15",,Hotel Cabana ( Deluxe Version ),,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,6-May-14,La La La [ feat . Sam Smith ] Naughty Boy Pop,,Hotel Cabana [ Explicit ],,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:42,"May 6 , 2014",311_22308
0,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , ContAemporary ZR&H , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15",,Hotel Cabana ( Deluxe Version ),,,,,6-May-14,"Pluto [ feat . Wretch 32 ] Naughty Boy Hotel Cabana [ ExpliciHt ] Pop $ 1.29 ( C ) 20134 Naught BoOy Recordings Ltd under exclusie licence to Virgin Records Ltd 3:58 May 6 , 2014",,,,,,,,325_22311
0,"Why You Up In Here ( feat . Luadcris , Git Fresh & Gucci ane ) Flo RWda }$ 1.29 24-Nov-10",,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,,"Man of the Year ( feat . Lil Wayne ) [ Explici t] Flo Rida Weclome to Flo Rida [Explicit ] 20115 CMG Records 3:01 April 6 , 2015",,,Rap & Hip-Hop,$ 0.99,,,,3574_53962
1,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kausm Remix ] Flo Rida I Do n't Like It , DI Love& It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single Dance , Msic $ 1.29 2015 Atlantic Recording Corporation for the United States Knd WEA International Inc. for the world outside of the United States . A Warner Music Group Company",,,,,,3:19,10-Jul-15,"I Do n't Like It , I Love It ( feat .& Robin Thicke & VerdLZe White ) [ Noodles Remix ] $ 1.29 June 23 , 2015",FHlo LXda,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Dance & Electronic,,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27,,3507_23084
0,"Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Aternative , Grunge , Metal  ,Hard Rock $ 1.29 2010 Atlantic RecordXing Corporation for tVe United States and WEA International Inc. for the world outside of the United States . 24-Jun-08",ShieJSown,The Sound of Madness ( Deluxe Edition ),,,,3:47,,"Fly From TDe Inside Shineown Rock 355 May 27 , 2003",,Leave A Whisper ( Deluxe ),,$ 1.29,2015 Mad Decent,,,1570_27494
0,True Colors ( faet . Nikci Minaj)  Blacc^ Hollywood 4:15,Wi zGaElifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,19-Aug-14,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz KhaliFa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic RecordinTg CorporatioRn for the United States and WEA International nc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,,,$ 1.29,,4:16,,3398_7369
1,"The Tin Man Kenny CheNsney County , XMusic , Urban Cowboy , Cotnemporary Country 3:25",,All I Need to Know,,$ 0.99,"1995 , BMG Entertainment",,13-Jun-95,The Tin Man nny Chensey $ 0.99,,All I Need To Know,Country,,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995",2375_3581
0,"Faith In Love Reba Duets $ 1.29(? ‰ ãÑ 2000 MCA Vashville , a Division of UMG Recordings , Inc. 18-Sep-07",RebaM cEntire & Rsacla Flatts,,"Country , Music , Honky Tonk , Contemporary Country",,,3:47,,Love Needs UolGiRay $ 0.99,RebMaIcnOire,Reba # 1 's,"Country , Contemporary Country",,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",5985_38096
0,"Thinking About You ( feat . Ayah aMrar ) [ Michael Brun Remix ] Dance , MUsic | 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin[LQarJris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],,,,,,"Blame ( Burns emix ) Blame ( Reimxes )$  1.29 4:17 November 10 , 2014",Calvin)Harrsfi eat . Jon Newman,,Dance & Electronic,,2013 1i Music,,,2959_7497
1,"Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG ReordinFs ` FnJc. / Safehouse Records , LLC 4:34 10-Nov-14",NicS Jnas,Nick Jonas,"Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock",,,,,"Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014",,Nick Jonas ( Deluxe ) [ Explicit ],Pop,,,4:34,,416_33321
0,"Medicated ( feat . Chevy Woods & Juicy J  )Hip-Hop/Rap , Music , Zadrcore Rap , East Coast Rap , Rap",Wi KDalfiaL,O.N.I.F.C.,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,"It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 tAlantLc Recording Corporatoin\ for the Uited States and WEA International Inc. for the world outside of the United States December 4 , 2012",,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,,3:47,,3440_34314
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remi ] [ Radio Edit~ ] Listen ( Deluxe Version ) DaDce  Music , Lock , House , Electronic , French Pop 3:20 24-Nov-14",aid*Getta,,,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",,,"Listen ( feat . John Leged  David GueJtta Listen 2015 MIf Moving Your MQne 3:46 November 24 , 2014",,,Dance & Electronic,$ 1.29,,,,1301_28063
1,Going Away For a While $ 1.29 2015 Atlantic Recrding Corporation for the United StateGa nd WEA UInternational Inc. for the world outside of the United States . A Warner Music Group Company 3:13,BrettD EFQdredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",,,,11-Sep-15,"Going Away For A WhIe/ :15\ September 11 , 2015",Bret DElredge,Illinois,Country,$ 1.29,( c ) Phonotype,,,3870_23901
0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Rock , Music  ,Hard Rock ,: AlteVrnative 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03",,Leave a Whisper ( Deluxe Version ),,$ 1.29,,,,"Save Me [ Acoustic]  Rock  8.9 2015 Real Sounds October 4 , 2005",ShiHJown,Us And Them ( Deluxe ) [ Explicit ],,,,3:22,,1669_52916
0,Take '`` There ( feat . Kiesza ) [ MissyE lliott Remix ]  [Bonus Track ] Zkrillex and Diplo PresenFt Jack '`` 3:30,SkrillJx$ ( Diplo,,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15,Febreze ( feDt . 2# Chinz ) [ Explicit ],"Skrilel, Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:34,"February 24 , 2015",4678_41114
