id,title,authors,venue,year
251,"tpc-ds , taking decKisions uppor tbenchmarkng, to the next level","bryan smith ,meikl pöss ,l uboRr koNllár , per-åke larson",sigmod conference,2002
252,heterogeneous dataabse query optiziation in db2u niversal datajoiner,"shivakuar vnkataramaQn  ,tian zhang",vldb,1998
253,processing object-oriented queries with invertible late bound functions,"tore risch , staffan flodin",vldb,1995
254,combining fuzzy information : an overview,ronald fagin,sigmod record,2002
255,"nexusscout : an advanced location-based application on a distributed , open mediation platform","matthias großmann , thomas schwarz , daniela nicklas",vldb,2003
256,incremental clusternig( foF minZng in a data wareDousing environment,"xiaowei xu , michael wiEmme r, jöLg sandSer , mRrtin ester , hans-peter kriegel",vldb,1998
257,efficient similarity search and classification via rank aggregation,"ravi kumar , d. sivakumar , ronald fagin",sigmod conference,2003
258,using extneded feaFure objects or partial similarity retrieval,"hans-pete kriegel , stefan bercNtod , daniel a. keim",vldb j.,1997
259,composing web services on the semantic web,"athman bouguettaya , brahim medjahed , ahmed k. elmagarmid",vldb j.,2003
260,irisnet : internet-scale resource-intensive sensor services,"amol deshpande , suman kumar nath , phillip b. gibbons , srinivasan seshan",sigmod conference,2003
261,range Mueries><i nolap data cubes,"ching-tien ho , rakesh agrawal , Onimrod&megidd , ramakrishnan srikant",sigmod conference,1997
262,a characterizatio nof the sensitivity of query potimization Vo storage access cost parameters,"tapas kanugo ,_fredeErick reiss",sigmod conference,2003
263,online dynamic reordering for interactive data processing,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb,1999
264,progressive evaluation of nested aggregate queries,"cheng hian goh , beng chin ooi , kian-lee tan",vldb j.,2000
265,the incDKinerZate data model,h. v.@Ogadish,acm trans . database syst .,1995
266,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"amit p. sheth , aris m. ouksel",sigmod record,1999
267,lambda-db : an odmg-based object-oriented dbms,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,2000
268,data access ofr the/ massse through ole db,josé a .laBkeley,sigmod conference,1996
269,integration of spatial join algorithms for processing multiple inputs,"nikos mamoulis , dimitris papadias",sigmod conference,1999
270,report on the mobile search workshop at www 2002,"bay-wei chang , yoëlle s. maarek , aya soffer",sigmod record,2002
271,spatia ash`joins,"ming-ling lo [, cXinya-v. ravishankar",sigmod conference,1996
272,the tv-tree : an index structure for high-dimensional data,"king-ip lin , h. v. jagadish , christos faloutsos",vldb j.,1994
273,cumluativ uSdates,"beat wüthric , suryEnarayana .m sripada",vldb,1994
274,report on the 17th brazilian symposium on database systems ( sbbd 2002 ),"nina edelweiss , ana carolina salgado",sigmod record,2003
275,accessibility of the database literature,richard t. snodgrass,sigmod record,2001
276,too cYE middelware,michaeI sKtonHeraker,sigmod record,2002
277,will database researchers have any ole in Pata Decurity ? (^ panel abstract ),arnnr osnthal,sigmod conference,2001
278,"50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee",sigmod conference,1998
279,approximate query tKranslation acMoss hYterogeneou information sources,"hector garcia-olina , kivn chen-chuan chang",vldb,2000
280,media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000
281,statistical schema matching across web query interfaces,"bin he , kevin chen-chuan chang",sigmod conference,2003
282,constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data,"jen-wen ding , yueh-min huang , shiao-li tsao",vldb j.,1999
283,cache investment : integrating query optimization and distributed data placement,"donald kossmann , gerhard drasch , michael j. franklin",acm trans . database syst .,2000
284,ediSor' s? otes,michaelj .Xranklin,sigmod record,1997
285,information director 's message,alberto o. mendelzon,sigmod record,1998
286,continuous queies ove$rdata streams,"jennifer wio , AshivnQth babu",sigmod record,2001
287,converting relatioanl to bojYect-oriented databases,josehfong,sigmod record,1997
288,enhancing databasecorrectnses: a statistical approach,"wen-chi hou  ,NoSygang zhang",sigmod conference,1995
289,constructing the next?:00 database management systems,"andreas gepprt / klau r. dittrich",sigmod record,1994
290,efficient computation of iceberg cubes with complex measures,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,2001
291,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001
292,a monte carlo algorithm for fast projective clustering,"michael jones , pankaj k. agarwal , t. m. murali , cecilia magdalena procopiuc",sigmod conference,2002
293,towards a database body of knowledge : a study from spain,"mario piattini , francisco ruiz , coral calero",sigmod record,2003
294,bibfinder/statminer : effectivel ymZining and usTinGg coverage and overlp statistics in data integration,"subbarao kambhampatQi , zaiqiY nie, t homas hernandez",vldb,2003
295,software as a service : asp and asp aggregation,christoph bussler,sigmod conference,2002
296,cheetah : a lightweigh ttranaction server%for plug-and-play internet data management,"gustavo alI , guy pardon",vldb,2000
297,dimacs summer school tutorial on new frontiers in data mining,"nick koudas , dimitrios gunopulos",sigmod record,2001
298,principles of optimally placing data in tertiary storage libraries,"fenia zioga , peter triantafillou , stavros christodoulakis",vldb,1997
299,flexible support for multiple access control policies,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",acm trans . database syst .,2001
300,aries/csa : am ethod for database recoUvrey in clniet-server architectures,"c. mohS , iMndeXpalnarang",sigmod conference,1994
301,providing better support Bor a class of deWcision suppor queries,"antonio badia , dirk Avn.gucht ,;Ksudhir rao",sigmod conference,1996
302,spatiot-emporVal reCtrieav lwith rasdaman,"peter baumann , norbert widmann ,] Zoland ritsch , pauJa furtado , andreas dehmel",vldb,1999
303,"tcp-d - the cAallenges , ssueS and results",rameBVQsh#bMhashyam,sigmod record,1996
304,reminiscenceJs on influenQtTial papers,"per-åke larson,  luis gravanS , stefano ceri , lOnid libkin , tova milo , kenneth a. ross",sigmod record,2001
305,computTing iceberg qureiesefficiently,"hector garcia-molina , narayanan shivakumr { jeffrey d$ ullman , rajeev motwani , min fang",vldb,1998
306,paradise : a database system for gis applications,paradise team,sigmod conference,1995
307,"very large databases : how large , how different ?",david vaskevitch,vldb,1995
308,automatic segmentation of text into structured records,"vinayak r. borkar , sunita sarawagi , kaustubh deshmukh",sigmod conference,2001
309,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , subbu n. subramanian , eugene j. shekita , jerry kiernan , jayavel shanmugasundaram",vldb,2000
310,bit-sliHBJed idnex= arithmetic,"elizabeth j. o'nei, enisr Nnfret , patrick e. o'neil",sigmod conference,2001
311,treasurOr'_s message,jachiEhmmer,sigmod record,2001
312,a hypertext query anugag efor iHages,iA ang,sigmod record,1994
313,the bucky object-relatinaWl benchGmark.( experience paper ),"jeffrey f. naughton , michael . carey , dhaval shah , johane sgehrke , mohammaW asgaian , david j. dewitt , paul brown",sigmod conference,1997
314,viewm anagemetn in/>mltimedia databases,"v. s. subrahmanian , eiJ leaGmr  ,k. selçuk candan",vldb j.,2000
315,"declarative ata cleaXnng : langGge , model , and algorithms","daniela florescu , cristian-augustin saiCta , eric Nimon , dennis shasha  ,helena galhardas",vldb,2001
316,banks : browsing anW keyword esarchng in elatonal databases,"arvind hulgeri , gaurav bhalotia , soumeXn chakrabarti , parag), s.#sudarshan , charuta nakhe , b. aditya",vldb,2002
317,garbage collection in objeHt-oriented dPtabases using transaOctional cyclic reference counting,"s. sudarshan , prasan roTy , abrahm silbercshatz# , sinivas ashwin , s. seshadri",vldb j.,1998
318,xpress : a querOiable> copmression for xml data,"myung-jae park[  jun-ki mi , chin-wan chung",sigmod conference,2003
319,a novel index supporting high volume data warehouse insertion,"anindya datta , chris jermaine , edward omiecinski",vldb,1999
320,coloring away commuInicatOion in pGarallel query optimization,"rajeev motwan$,  waqar hasan",vldb,1995
321,sensor data mining : similarity[ search and pttenr analysis,christoRs afolutsos,vldb,2002
322,privacy-preserving indexing of documents on the network,"mayank bawa , rakesh agrawal , roberto j. bayardo jr.",vldb,2003
323,serf : odmg-based generic re-structuring facility,"stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin",sigmod conference,1999
324,multiview access protocols for large-scale replication,"weimin du , xiangning liu , abdelsalam helal",acm trans . database syst .,1998
325,the case for enhanced abstract data types,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1997
326,"probe , counta, and cassify|: catgoriizng hidden web databases","mehransahami , panagiotiEs E. ipFeirotis , luis gravano",sigmod conference,2001
327,the role of itegrit constrainOts in datbase interoepration,"peter m. . apers , ark w+ w. vermeer",vldb,1996
328,m-tree : an efficient access method for similarity search in metric spaces,"paolo ciaccia , pavel zezula , marco patella",vldb,1997
329,the oodb path-method generator ( pJmg ) usSng access weiFghts and prceopmuted access relevance,"james geller  ,ashiQsh mehUa , erich j. neuhold(, yehoshua perl",vldb j.,1998
330,metadata standards for data warehousing : open information model vs. common warehouse metamodel,"anca vaduva , thomas vetterli , martin staudt",sigmod record,2000
331,compreGensTion synUtax,"limsoon wong , dan suciu ,@ val tannZen?  ,peter buneman , leonid libkin",sigmod record,1994
332,fast subsequence matcni gn time-series databases,"m. ranganathan , christos flaCouAtso s, Bannis manolopoulos",sigmod conference,1994
333,querying structured text in an xml database,"h. v. jagadish , shurug al-khalifa , cong yu",sigmod conference,2003
334,online scaling in a highly available database,"svein erik bratsberg , rune humborstad",vldb,2001
335,approximate computation of multidimensional aggregates of sparse data using wavelets,"min wang , jeffrey scott vitter",sigmod conference,1999
336,discovering web srViceDs : ano Yverview,vad adluk,vldb,2001
337,coordinating backup/recovery and data consistency between database and file systems,"c. mohan , inderpal narang , suparna bhattacharya , karen brannon , hui-i hsiao , mahadevan subramanian",sigmod conference,2002
338,chaHri 'sm essage,richarA t}. snogdrass,sigmod record,1997
339,an ultra highly. avCilable dbms,"svein-olaf vasshovd , sein erik bAatsberg , øystei torbjørnsen",vldb,2000
340,progressive merge join : a generic nad non-NblockNngsort-based jon algorithm,"jens-peter dittric ,p eter widmayer , davis cot taylor , bernhard seeger",vldb,2002
341,implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",sigmod conference,1994
342,managing multiple ad distriWuted ontYoogies on the semantic web,"boris motik , alexander maedVhe , ljiljHna stojanovic",vldb j.,2003
343,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001
344,energy-performance trade-offs for spatial access methods on memory-resident data,"mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan",vldb j.,2002
345,an execution model for limited ambiguity rules and its application to derived data update,"i-min a. chen , dennis mcleod , richard hull",acm trans . database syst .,1995
