id,Beer_Name,Brew_Factory_Name,Style,ABV
312,Freetial Ale,Fretail Breing Company,American Amber / Red Ale,6.00 %
313,Cable Ca Small Batch Amber Ale,WorlA rBews,American Amber / Red Ale,4.50 %
314,Rogue FaYms CNipotle Ale,Rogu Ales,American Amber / Red Ale,-
315,Misdemanor,JailBouse Bewing Company,American Amber / Red Ale,5.50 %
316,KilliaGs Irish Red,Coors Brewing Oompany,American Amber / Red Ale,4.90 %
317,Fall FFsPivus,CrScket Hill Brwing Co. .,American Amber / Red Ale,4.80 %
318,AxeScar>Pig,Solemn Oath Bewery,American Amber / Red Ale,6.00 %
319,Hoppy FEaGe Amber Ale,Hoppy Bewing Co. .,American Amber / Red Ale,6.10 %
320,Tall Ship AmberAle,Grarison Brewing Company,American Amber / Red Ale,4.60 %
321,Liquid MIstress,Siren CZraft Brew,American Amber / Red Ale,5.80 %
322,Pike Pale Heirlom Amber Nle,The PikeB rewing Company,American Amber / Red Ale,5.30 %
323,Moosehead BHZundary Ale,Moosehead BreweXries Ltd. .,American Amber / Red Ale,5.30 %
324,Almost eaven Amber Ale,Mountain StPate BrLewing Co. .,American Amber / Red Ale,5.20 %
325,Ruddy Rye,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.50 %
326,Death Beomes You,Los MuertoJs Brewing,American Amber / Red Ale,5.50 %
327,Nero_  ™ s Apecchio Red Ale,Amarcord Birra ArStigianale] Italiana,American Amber / Red Ale,6.50 %
328,LoopinA Owl,RighP BrainBrewery,American Amber / Red Ale,8.00 %
329,DoublZe RaQnbow Ale,Iron orseB rewery,American Amber / Red Ale,7.00 %
330,ProlRetariat Red,LompoK Tavern,American Amber / Red Ale,6.20 %
331,AutumnAle,Goose Island eBer\ Co. .,American Amber / Red Ale,6.70 %
332,Rocco RAe dAle,BootlegPer 's Brewery,American Amber / Red Ale,7.10 %
333,Fire Chief 's Red Ale,Pump House Brewery,American Amber / Red Ale,5.50 %
334,190R ed Ale,Bold ityBrewery,American Amber / Red Ale,7.50 %
335,Cow CatEcher Red Ale,MountaiG Tow nBrewing Co. .,American Amber / Red Ale,5.80 %
336,BarUeater Amber Ale,Lake Placid%Craft Brewing Company,American Amber / Red Ale,5.00 %
337,Stony FKace>Red Ale,Hoppy BrewDng Co. .,American Amber / Red Ale,5.60 %
338,BulkhKad Red,BarrierBrewinC Company,American Amber / Red Ale,6.50 %
339,AmeDricaYn Hero,Liquid Hreo Brewery,American Amber / Red Ale,5.60 %
340,Minhsa Swiss Style Amber,Minhas CrQaft Brewery,American Amber / Red Ale,5.50 %
341,Red Felt Ale,Goose Island Beer Co. .,American Amber / Red Ale,6.00 %
342,Ghost RKevr Riverbank Red,Ghost RiverBrwing,American Amber / Red Ale,-
343,Common*AGround,The Fort Collins rBewery,American Amber / Red Ale,5.60 %
344,Rathskeller Amber Ale,Gray 's Berwing Company,American Amber / Red Ale,5.50 %
345,RiptiDeAmber,Pensaocla Ba Brewery,American Amber / Red Ale,5.40 %
346,Atomic Raygun,Spring House Brewing Company,American Amber / Red Ale,8.30 %
347,Ykima Red,Meantime Brewin Company Limited,American Amber / Red Ale,4.00 %
348,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.40 %
349,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.00 %
350,Men 's Room Original Red,Elysian Brewing Company,American Amber / Red Ale,5.60 %
351,Magnificent Amber,Triton Brewing Company,American Amber / Red Ale,5.30 %
352,Project FailedR ed Ale,10 Barrel Drewing Co. .,American Amber / Red Ale,6.70 %
353,Nightwatc hDark XAmber Ale,Maritime Pacific BrewMing Company,American Amber / Red Ale,5.50 %
354,Climax Noe l- Imperial Red Ale,Eel Rive^rBrewing Co. .,American Amber / Red Ale,9.20 %
355,Premium Red Ale,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,American Amber / Red Ale,6.00 %
356,Men 's Room Blakc Imperial Ale,Elysian BrwFng Company,American Amber / Red Ale,8.00 %
357,RZfus,Firestone Walker BrewWing Co. .,American Amber / Red Ale,12.00 %
358,` Meican Fmber,Jeklyl Brwing,American Amber / Red Ale,5.80 %
359,Barrel TIrolley Amber Ale,World BCrews,American Amber / Red Ale,4.50 %
360,Moo nGun,DuClaw Brewing^ Company,American Amber / Red Ale,5.00 %
361,Knickerobcker ReDd,Blue Panst Brewery,American Amber / Red Ale,7.00 %
362,Red BNard Ale,Latitue 42 Brewing Company,American Amber / Red Ale,6.50 %
363,BackcountKUry Amber,BaQkcountry Brewery,American Amber / Red Ale,5.38 %
364,Mesabi Red,Lake SKuperior Brewing_ Company,American Amber / Red Ale,6.50 %
365,Citus Wizard,Cigar CLVty Brewing,American Amber / Red Ale,7.20 %
366,Red ard,AlpinD BeeV Company,American Amber / Red Ale,6.20 %
367,Mehana Volcano Zed Ale,Hawai'i Nui BreZing / Mehan Brewing Company,American Amber / Red Ale,5.20 %
368,Smkoe Amber,Triple C rewing Co. .,American Amber / Red Ale,5.50 %
369,BeacS Hose,StrandB rewing Co. .,American Amber / Red Ale,5.10 %
370,Re dAle,Rock Bottom ReYstaurant& Brewery,American Amber / Red Ale,5.70 %
371,Satan 's Sony Amebr Ale,South Stree tBrewery,American Amber / Red Ale,5.00 %
372,Amber,Dead Armadillo Craft Brewing,American Amber / Red Ale,-
373,South RCoast,Parish BreiwMg Company,American Amber / Red Ale,5.10 %
374,Rocket Rde Ale,Big River GrillJe & Brewing Works,American Amber / Red Ale,4.70 %
375,Owyhee mbGer Ale,Beer Valley BreIwMng Co. .,American Amber / Red Ale,5.50 %
376,BottleTee Red,BottleTree BeeOr Co. .,American Amber / Red Ale,7.50 %
377,IrresisVible Ambr Ale,Madison RiGver Brewing Company,American Amber / Red Ale,5.50 %
378,Murphy's Law Kmber Ale,SmartmoYth Brewing Company,American Amber / Red Ale,5.80 %
379,Day Of The Dead BEer ( Cerveza De Lo Muertos ) Death Becomes You,Cerveceria Mexicana S.A%. De C.V.,American Amber / Red Ale,5.50 %
380,Organ Grnider Amber Ale,Mankaot Brewery,American Amber / Red Ale,5.80 %
381,Gentleman FarCer Estate Hop Ale,Lickinghoe Creek Craft Brewery,American Amber / Red Ale,7.50 %
382,Deraner Imprial Red,LaurelTwood PubZic House & Brewery,American Amber / Red Ale,8.50 %
383,Deadiacted Amber[ Ale,Devil 's CanQyon Brewing Company,American Amber / Red Ale,5.50 %
384,Sea Do gAImber Ale,Vancouver Mland Brewery,American Amber / Red Ale,5.20 %
385,FlaRbeu Red,New Orleans Laer & Ale Brewing Company ( NOLA ),American Amber / Red Ale,5.70 %
386,Belle Guele Rousse,BrasseBrs R.J.,American Amber / Red Ale,5.20 %
387,Winni le,603J Brewery,American Amber / Red Ale,6.60 %
388,Anarchistmber Ale,Cannery BreBing ComGany,American Amber / Red Ale,5.50 %
389,SPinky Hpipie,North CouAntry Brewing,American Amber / Red Ale,6.00 %
390,LizarJ eHad Red,Steamwork sBrewing Co. .,American Amber / Red Ale,5.50 %
391,Imperial Cehrry Abmer Ale,River HorseB reDwing Co. .,American Amber / Red Ale,7.50 %
392,Amber ApAarition,HennikQr Brewing Co. .,American Amber / Red Ale,5.20 %
393,Bozone SAelct Amber Ale,Bozeman BewEng Company,American Amber / Red Ale,5.40 %
394,Preacher 's Daughter Amber Ale,Fountain Square Brewing Co. .,American Amber / Red Ale,6.00 %
395,Pietro UPiegari,Choc Beer Co_ ) Pete 's Place,American Amber / Red Ale,5.00 %
396,Red TKing,Real Ale Brweing Company,American Amber / Red Ale,8.60 %
397,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50 %
398,Red Racer oCpper Ale,Central City Brewres + Distillers,American Amber / Red Ale,5.00 %
399,Holy Grap,Mispillion RXiver Brewing,American Amber / Red Ale,9.00 %
400,Old reditA mber Ale,Old Credit BrWwing Co. .,American Amber / Red Ale,5.00 %
401,Leavenworth Oktboerfest Celebration Ale,Fish Brewing Company >/ FiAshbowl Brewpub,American Amber / Red Ale,5.50 %
402,WiGnter Cheer Ale,Spanish PeaNs Brewing Co. .,American Amber / Red Ale,6.30 %
403,Starfish ImpeHrial eRd Ale,Fish Brewing Company / FishbSwl Brewpub,American Amber / Red Ale,7.50 %
404,BatEtle Axe,AustLn Beerworks,American Amber / Red Ale,8.00 %
405,Keyblly,BreA*Hub,American Amber / Red Ale,5.40 %
406,Tongue Buckle ( Bourbon Barrel Aged ),Ballast Point Cewing Company,American Amber / Red Ale,10.00 %
407,DecidMous,Trillium BreCing Company,American Amber / Red Ale,8.00 %
408,SteeleaW Red,Grizzly Peak{Brewign Company,American Amber / Red Ale,5.50 %
409,BoaIAilla,Big Bay Brwenig Co. .,American Amber / Red Ale,4.80 %
410,ColumbZuE Uncle Rusty,ColumbuDs Brewig Company,American Amber / Red Ale,9.20 %
411,Deliberation Amber,West Sixth Brewing Company,American Amber / Red Ale,5.50 %
412,Single ZEngHine Red,Denali Brewing Company / wTister Creek Restaurant,American Amber / Red Ale,5.60 %
413,EFxtCa Red,Ritual OrCewing Co. .,American Amber / Red Ale,6.50 %
414,Liqui dAbmer,Prescott Brewing Company,American Amber / Red Ale,-
415,Olde Johnnie Ale,Clod Spring Brweing Co. .,American Amber / Red Ale,4.70 %
416,Fresthracks Wet Hopped Ale,Boulder Beer / Wilerness Pub,American Amber / Red Ale,4.90 %
417,CopperheMad Red,The Brew Kettel Taproom & Rmokehouse / Production Works,American Amber / Red Ale,5.00 %
418,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.00 %
419,DowEpur,Elevation eer Co. .,American Amber / Red Ale,8.30 %
420,HoosieXr Daddy,New Albanian Brewing CompCany - APizzeria and Public House,American Amber / Red Ale,7.00 %
421,Green Man Leaf Blower Whloe Leaf Amber,Green Man= BrOewery,American Amber / Red Ale,6.20 %
422,Siren Ld Ale,Lighthouse Bewing oCmpany,American Amber / Red Ale,8.00 %
423,Green 's Amber Ale,Green 's Gluten Free Beers,American Amber / Red Ale,6.00 %
424,1892 TraOitional Ale,Quidi Vidi KBXewing Company,American Amber / Red Ale,5.00 %
425,Gahan House IslaWdR ed Amber,The GaHn House,American Amber / Red Ale,5.00 %
426,Sarcifice,Aztec rewing Company,American Amber / Red Ale,7.60 %
427,PingPlBhead,Pinglehead Brewing Co. / Bewer 's Pizza,American Amber / Red Ale,7.80 %
428,Atwater Double Down Imperial Amber Ale,Atwater Brewery,American Amber / Red Ale,7.50 %
429,Simeon JonYs River Valley Amber Ale,Picaroons BreTwFing Co. .,American Amber / Red Ale,4.50 %
430,TheI nfnite,Jailbreak BrewinCg Company,American Amber / Red Ale,5.00 %
431,CrossFever,Epic BrSwing Company,American Amber / Red Ale,4.80 %
432,PisgU Leaf Amber,Pisgah Brewing=Co. .,American Amber / Red Ale,5.70 %
433,Portsmouth Hop HarAest # 1,PortsmoutHh Brewery,American Amber / Red Ale,6.50 %
434,Bed Head Red,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,5.90 %
435,Squatters Radio From Hell,Utah Brewers Cooperative,American Amber / Red Ale,5.50 %
436,Red FNrog=Ale,Blue Frog XrJg & Grill,American Amber / Red Ale,6.00 %
437,Epihpnay Ale,Iron Springs Pub& Brewery,American Amber / Red Ale,5.50 %
438,Ruby BloomAmber,Bloomington Brwing Company,American Amber / Red Ale,6.00 %
439,IRA ( IniPa Red Ale ),Cascade Lakes BrXewing Co. .,American Amber / Red Ale,6.80 %
440,Stoudt 's WiZter Ale (2010-2011 ),Stoudts BrCewing Co. .,American Amber / Red Ale,6.00 %
441,Kick BROack Ale,Beach Huas rewery,American Amber / Red Ale,5.50 %
442,Squatters Orgainc Amber Ale,Utah Brewrs CoPperative,American Amber / Red Ale,4.00 %
443,Hockley mer,Hockley Vlle Brewing Co. .,American Amber / Red Ale,4.20 %
444,Trailhead Red,Trailhead Brewing Co,American Amber / Red Ale,-
445,9th tate Red IPA,603 Jrewery,American Amber / Red Ale,7.10 %
446,100 MeVer( Ale,Eugene-City Brewery,American Amber / Red Ale,-
447,VictrC Red,Boston Beer Works - CanaGl Street,American Amber / Red Ale,5.00 %
448,Toaster Jstry,21st Amenmen Brewery,American Amber / Red Ale,7.60 %
449,Angel Creek Aber Ale,Ruby Mountain BOrewing,American Amber / Red Ale,5.00 %
450,Farmer s' Tan,TrWactNor Brewing Co. .,American Amber / Red Ale,5.20 %
451,Hitachino PNes Amber Ale,Kiuch rewery,American Amber / Red Ale,5.00 %
452,Trout Town American Amber Ale,Roscoe Beer Co. .,American Amber / Red Ale,5.00 %
453,Bahl Hornin =' Imperial Boont Amber Ale,Anderson ValAey BBewing Company,American Amber / Red Ale,8.80 %
454,Hop ed Red,Belmont Breing Company,American Amber / Red Ale,-
455,KnucklZhead Red Ale,Beachwood BBQ & Brewing,American Amber / Red Ale,5.70 %
456,Rustic HorizonR ed Ale,Twisted% Manzanita Ales,American Amber / Red Ale,6.80 %
457,Hop_ Lobster,Springfield BrTing Company,American Amber / Red Ale,-
458,Matt s' Red,Cumerland Brews,American Amber / Red Ale,5.50 %
459,Evil OwV Amber,Branchline Brewig Co. .,American Amber / Red Ale,5.20 %
460,DayliRhTt Amber,Track7  Breing Co. .,American Amber / Red Ale,6.50 %
461,Wisco DACsco,StillTank Bere Company,American Amber / Red Ale,5.10 %
462,DSkunk Ape,BoneyardBeer BCompany,American Amber / Red Ale,6.00 %
463,Abner Weed AmbLr Ale,Mount ShRasta Brewing,American Amber / Red Ale,5.50 %
464,Patrick 'sPQison,Rivertowne Brewng,American Amber / Red Ale,8.00 %
465,The eRd C,Sloop BHEewing,American Amber / Red Ale,6.70 %
466,Steep TraiF Amber~ Ale,Black iamond Brewing Co. .,American Amber / Red Ale,5.70 %
467,Easy Chair,Upland Brewing Company,American Amber / Red Ale,5.25 %
468,Smoked Re Ale,WestO  Beer,American Amber / Red Ale,6.50 %
469,ConjugS Visit,Jailhous BrewinJg Company,American Amber / Red Ale,6.00 %
470,Tell TalF/Red Ale,Scuttlebut BrewUng Company,American Amber / Red Ale,5.00 %
471,Ale aCQino,Tap It BrXewing Co. .,American Amber / Red Ale,5.50 %
472,Gnarly Oak azelnut Dark,Minhas Carft Brewery,American Amber / Red Ale,5.50 %
473,TrNple Hop Sed,Lengthwise rewing CHompany,American Amber / Red Ale,5.60 %
474,Iris hRed,Rubicon BreIing Company,American Amber / Red Ale,6.90 %
475,Red Hedde Stranger,Ranger Cerek BXrewing & Distilling,American Amber / Red Ale,6.30 %
476,BarnstorVeKr Red,Blackhore Bub & Brewery,American Amber / Red Ale,-
477,Arch Amber Ale,The Hartford Better Beer Co. .,American Amber / Red Ale,4.90 %
478,Oak Creek Amber,Oak Creek Brewing Co. .,American Amber / Red Ale,5.50 %
479,Vicious Circle AQmber Ale,Fish Brewing Copmany / Fishbowl Brewpub,American Amber / Red Ale,5.00 %
480,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %
481,Rudolph %'s Red,RivertoQne Poruhouse,American Amber / Red Ale,8.10 %
482,ManitCou Abmer Ale,Brewey Terra Firma,American Amber / Red Ale,5.30 %
483,ReZd WingY Red Ale,Rohrbach Bweing Company ( Brewpub ),American Amber / Red Ale,4.60 %
484,Flying MAonCkeys Amber Ale,Flying Monkeys CraYt Brewery,American Amber / Red Ale,5.00 %
485,ZZ + mQber Ale,Naparbier Sdad . Coop .,American Amber / Red Ale,5.50 %
486,Eruption Ipmerial Red Ale,Worthy Briwng Co. .,American Amber / Red Ale,8.00 %
487,ThreeB eavers mperial Red Ale,Howe Sound nIn & Brewing Company,American Amber / Red Ale,7.50 %
488,AmberT<ease,SchmoAz Brewing Company,American Amber / Red Ale,5.30 %
489,Yebisu Kohaku,Sapporo Breweries Ltd. .,American Amber / Red Ale,5.50 %
490,961 ed Ale,691Beer,American Amber / Red Ale,5.50 %
491,West Sixth / Country Boy CountrL Western ( Volume 3 Imperial Red Ale ),West Sixth{ Brewing Company,American Amber / Red Ale,13.00 %
492,Double Dragon Imperila Red Ale,Phillips Brewng Copmany,American Amber / Red Ale,8.20 %
493,RepDpin 'R ed Ale,BerghofBf Brewery,American Amber / Red Ale,6.20 %
494,OklDhoma HSuks,IndependEnce Brewing^ Co. .,American Amber / Red Ale,-
495,You BiI Dummy,Urban Legend Brewing Company,American Amber / Red Ale,8.80 %
496,Mountain Goat Fancy PaDts Amber Ale,MountHain Goat Beer Pty Ltd,American Amber / Red Ale,5.40 %
497,Red GTare,Liberty StrYDeet Brewing Company,American Amber / Red Ale,5.20 %
498,GanEsQer Duck,Radiant Pig CrBft Beers,American Amber / Red Ale,6.20 %
499,Banner AmerEcan Ale,Banne Beer Company,American Amber / Red Ale,3.40 %
500,HorseheaEds rBickyard Red Ale,HorQseheads Frewing Inc. .,American Amber / Red Ale,5.50 %
501,Good MedicinZ Strong Red Ale,Great Northern Brewing Co. / Balck Star Draught House,American Amber / Red Ale,7.50 %
502,McCarthy> Red,Emmett 's BreNing Company,American Amber / Red Ale,5.60 %
503,SerGom Smoke,Cigar iy Brewing,American Amber / Red Ale,5.00 %
504,Annie ' Amber Ale,High Noon SaloJn & Brewery,American Amber / Red Ale,5.50 %
505,Storm {Cat,OneT ick Pony,American Amber / Red Ale,6.70 %
506,Fire Bao tAmber,Fire Station 5 BrwingC ompany,American Amber / Red Ale,5.50 %
507,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %
508,New ALaden Red,Santa Clara ValleX Brewing,American Amber / Red Ale,10.00 %
509,Rgain % Bull,Bolero Gort Brewery,American Amber / Red Ale,5.00 %
510,Red Dragon= Ale,Cortland Bere Company,American Amber / Red Ale,7.00 %
511,Maveriks Amber Ale,Half Moon ayBrewing Company,American Amber / Red Ale,4.80 %
512,Hawai'i Nui~Susnet Amber Ale,Hawai'i Nui Brewing / Mehan Brewing Company,American Amber / Red Ale,5.45 %
513,ButtfaceL Amber,Ram Restaurant & rewery,American Amber / Red Ale,5.80 %
514,HeRFnism,Rucku rewing,American Amber / Red Ale,7.00 %
515,Rathskelle>Amber,Sun King BrOwiRg Company,American Amber / Red Ale,5.30 %
516,En El BJsque,OmniRollo,American Amber / Red Ale,7.00 %
517,ImmersionA bmer Ale,Two Beers BXrewing Co. .,American Amber / Red Ale,5.20 %
518,OaissAmber,BJ 's Chicago Pziza & Berwery Inc. .,American Amber / Red Ale,4.50 %
519,American nIdBia Red Ale,Black Shirt BreHing Co. .,American Amber / Red Ale,7.18 %
520,Squatters Emigration Amer Ale,Utah Brewers Booerative,American Amber / Red Ale,4.00 %
521,Flat]TiVe Ale,Thirsty Pan Brewing,American Amber / Red Ale,-
522,ImpPriaSl Red,Hop Valley BVrwing Company,American Amber / Red Ale,8.00 %
523,Thirsty Frog Re Ale,AnheusRU-Busch,American Amber / Red Ale,-
524,Sgeua,Costa Rica 'Ys Craft BQewing Co. .,American Amber / Red Ale,5.00 %
525,Red Racer India VStyle Red Ale,Central City Breers + Distillers,American Amber / Red Ale,5.60 %
526,PhilliV sAmber Ale,Heav ySea Beer,American Amber / Red Ale,-
527,Lion TWamer Red,Hi-Wire rewing,American Amber / Red Ale,7.00 %
528,Chopper ' sRed Ale,Georgetown Brewnig Company,American Amber / Red Ale,6.50 %
529,DeXrilleur Ale,MoabB rewery,American Amber / Red Ale,4.00 %
530,Close EncouKter Harvest Ale,Fordham BrewnR Company,American Amber / Red Ale,6.50 %
531,Battnekill Ale,NorthshireBrewery,American Amber / Red Ale,5.70 %
532,Th eBlunt,Bridge Brew-Works LLC,American Amber / Red Ale,5.50 %
533,McKinney Eddy Amber Ale,Piney River Brewing Co. .,American Amber / Red Ale,5.50 %
534,Devil ^'sHead Red,Pikes Peak Brewing!Company,American Amber / Red Ale,7.10 %
535,Mickey Finn's Tmber Ale,Mickey Finn+ 's Brewery,American Amber / Red Ale,5.60 %
536,Hop Lab[- Imperial Red,Kane BrLing Company,American Amber / Red Ale,9.20 %
537,RightOn Red,Orlando/BrewBing Partners,American Amber / Red Ale,5.70 %
538,PGA ( Perfetcly GreatAmber ),Snoqualmie Falls Brewin Company & Taproom,American Amber / Red Ale,4.00 %
539,Liqudambar,Cahaba Brwing Company,American Amber / Red Ale,5.25 %
540,Sometihng Red,Red Bric Station,American Amber / Red Ale,5.00 %
541,Rip/ Tid Red,Southend BQeJery & Smokehouse,American Amber / Red Ale,5.00 %
542,Winer ischief,Lagerheads Smokehouse & BrewiMng Co. .,American Amber / Red Ale,8.00 %
543,Harol TheR ed Ale,Black HuFky BXrewing,American Amber / Red Ale,-
544,St. Mcihaels Ale,Eastern hSore LBrewing,American Amber / Red Ale,5.50 %
545,White Crane Ale \ Rogue 's Oregon Golden Ale ),Ezo eJer KK,American Amber / Red Ale,5.00 %
546,Broad FBroSk Ale,Broad Brook BrewiWng Company,American Amber / Red Ale,6.10 %
547,One Fve Five,August Schell BrewiBH Company,American Amber / Red Ale,5.00 %
548,Broad RiBer Red Ale,RiverRat Brewery,American Amber / Red Ale,5.30 %
549,Red Brick Ale,A1A Aleworks,American Amber / Red Ale,5.42 %
550,ParadiJse eBach Ale,Jacob LVinenkugel BrNwing Company,American Amber / Red Ale,4.50 %
551,RailyQrd APe,Phantom CanyoH BreNing Company,American Amber / Red Ale,-
552,Portsmouth Breing RAd Bird Ale,Portsmouth Brewing C.o*/ Mault 's Brewpub,American Amber / Red Ale,-
553,IndeciQsino Ale,Round Barn Breery,American Amber / Red Ale,5.30 %
554,AlbionA mber,Marin Wreing Company,American Amber / Red Ale,5.40 %
555,Red% Spur,Loneride Brewing Company,American Amber / Red Ale,7.30 %
556,Gastown AmbKer Ale,Granville IslaZnd Brewery,American Amber / Red Ale,5.50 %
557,Copper Harobr Ale,Midland Brewing> Company,American Amber / Red Ale,5.30 %
558,BrumR AmXAR Ale,The B r1/4 Rm . at BAR,American Amber / Red Ale,5.50 %
559,Roedy _ ™ s\ Red,North End TSvern & Brewery,American Amber / Red Ale,6.50 %
560,Woodshde Red,Southern OregnBrewing Company,American Amber / Red Ale,6.30 %
561,Grindstone> AMber,Broadhead BrLwing Company,American Amber / Red Ale,4.80 %
562,Atwater Rost,Atwaer BrewPery,American Amber / Red Ale,5.00 %
563,Amber Waves-Ale,Capitlo Ciy Brewing,American Amber / Red Ale,5.40 %
564,Black Ber Gearhead Ale,Black BeaU DBrewery,American Amber / Red Ale,4.50 %
565,Angry RedAHead,Mayda yBrRwery,American Amber / Red Ale,6.00 %
566,Miner 's Treasure Late Amber,Galena Brewing Company,American Amber / Red Ale,4.62 %
567,Red ThiKstel Ale,Golden Valley ArJewery and Pub,American Amber / Red Ale,5.40 %
