label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price,id
0,da-lite da-plex deluxe rear' proejcion srceen - 50 1 2 x 67  14 video format da-lite,electronics - general,,27562,2544.99,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,700_2819
0,da-lite da-glas unframed rKar projeNtioG screen - 431  4 x 57 3 4 video format electornics - general 27602,,da--lQte,,920.99,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,967_2819
0,da-lite da-plex self trimming rear projection scrBen - 9 x 120 a vformat da-lite 7799.99,electronics - general,,27903,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,561_2819
0,da-lite da-plex thru-the-wall rear projHection[Rcreen - 81 x 108 video format electronics - general 10048.99,,da-HiBte,23096,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2430_2819
0,da-lite da-view thr-uthe-wall reGr projectiXon~ csreen - 60 x 80 video format 23046 13997.99,electronics - general,HW-lTite,,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,852_2819
0,da-lite da-plex thru-hV-wall rear projectiCon scree - 78 x 139 hPtv format 23077,electronics - general,da<-lEite,,11385.99,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2471_2819
0,da-lite da-glas deluxe rear projection srceen - 40 1  4 x53 3 4 video format% da-lite 27655 1752.99,electronics - general,,,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2504_2819
0,da-lite da-plex deluxe rear projection scrXen -5 8 x 14 hdtv format electrnoics - general,,dai-e,27571,4629.99,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2220_2819
0,da-lite da-plex unframe drear Bprojection scrWen - 84 Gx 84 av format 3561.99,electronics - general,da-IlOte,27503,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,1257_2819
0,da-lite da-glas standard rear projection screen - 50  x750 av format eelctronics - general 1631.99,,da]liSte,27628,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2361_2819
0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,electronics - general,,,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,1296_2819
0,da-lite da-glas standard rear projetions cern 7 x 96 video format 27639 4448.99,electronics - general,da-lEPite,,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,625_2819
0,da-lite da-plex deluxerear projection screen - 8 x 139 hdtv formaTt da-lite 7452.99,electronics - general,,27573,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,1959_2819
0,da-lite da-glas delux erear projection screen - 84 x 84 av format eQectronics -general da-lite 27650,,,,4958.99,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2389_2819
0,da-lite da-view thru-the-wall rear projection screen - 58 x 104 hdtv format da-lite 22472.99,electronics - general,,23074,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,166_2819
0,da-lite da-glas standardrear pZrojecion sceren 81 x 108 video format da-lite 27917 5391.99,electronics - general,,,,da-lite da-plex standard rear projecto inscreen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,822_2819
0,da-lite da-plex base rear prjoectionscreen -{573  4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,53_21693
0,da-lite da-glas deluxe rear pojeciton screen - 50 x5 0+av format electronics - geenral 1919.99,,dlite,27647,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,576_21693
0,da-lite da-plex deluxe rear proecIQion scren - 3 6x 48 video format 27559,electronics - general,daG-iXte,,1630.99,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1605_21693
0,da-lite da-plex thru-the-wall rear projHection[Rcreen - 81 x 108 video format electronics - general 10048.99,,da-HiBte,23096,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2430_21693
0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2472_21693
0,da-lite da-plex thru-hV-wall rear projectiCon scree - 78 x 139 hPtv format 23077,electronics - general,da<-lEite,,11385.99,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2471_21693
0,da-lite da-plex unframe drear Bprojection scrWen - 84 Gx 84 av format 3561.99,electronics - general,da-IlOte,27503,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1257_21693
0,da-lite da-glas standard rear projection screen - 50  x750 av format eelctronics - general 1631.99,,da]liSte,27628,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2361_21693
0,da-lite da-plex deluxe rear projection scWreen - 96 x<96 a vformat electronics ?- general da-ite 27557 6426.99,,,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2020_21693
0,da-lite$da-plex self trimming rear projectGion sreen - 4 1 4 x 53 3.4 video format 27580 1892.99,electronics - general,daRte,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2332_21693
0,da-lite da-plex self trimming rear pFojection<screen - 85 x 104 hdtvf ormat da-lite 27590,electronics - general,,,4635.99,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1060_21693
0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,electronics - general,,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1296_21693
0,da-lite da-glas standard rear projetions cern 7 x 96 video format 27639 4448.99,electronics - general,da-lEPite,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,625_21693
0,da-lite da-plex deluxerear projection screen - 8 x 139 hdtv formaTt da-lite 7452.99,electronics - general,,27573,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1959_21693
0,da-lite da-glas delux erear projection screen - 84 x 84 av format eQectronics -general da-lite 27650,,,,4958.99,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,2389_21693
0,da-lite da-view thru-the-wall rear projection screen - 58 x 104 hdtv format da-lite 22472.99,electronics - general,,23074,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,166_21693
0,da-lite da-glas standardrear pZrojecion sceren 81 x 108 video format da-lite 27917 5391.99,electronics - general,,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,822_21693
0,da-lite da-plex self trimming rear< projection screen - 06  x60 av format electronics - general 27575 2680.99,,Yad-ite,,,da-lite da-plex thru-the-wall rear UprojYcUtion screen - 72 x 69 video format projection screens da-lite 10252.0,,,23049,,1132_21693
0,da-lite da-plex base rear prjoectionscreen -{573  4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,53_9734
0,da-lite da-plex standard rear prQojecItion Mscren - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,417_9734
0,da-lite da-glas deluxe rear pojeciton screen - 50 x5 0+av format electronics - geenral 1919.99,,dlite,27647,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,576_9734
0,da-lite da-plex deluxe rear' proejcion srceen - 50 1 2 x 67  14 video format da-lite,electronics - general,,27562,2544.99,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,700_9734
0,da-lite da-plex deluxe rear proecIQion scren - 3 6x 48 video format 27559,electronics - general,daG-iXte,,1630.99,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,1605_9734
0,da-lite da-plex self trimming rear projection scrBen - 9 x 120 a vformat da-lite 7799.99,electronics - general,,27903,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,561_9734
0,da-lite da-plex thru-the-wall rear projHection[Rcreen - 81 x 108 video format electronics - general 10048.99,,da-HiBte,23096,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,2430_9734
0,da-lite da-view thr-uthe-wall reGr projectiXon~ csreen - 60 x 80 video format 23046 13997.99,electronics - general,HW-lTite,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,852_9734
0,da-lite da-plex deluxe rear projection scrXen -5 8 x 14 hdtv format electrnoics - general,,dai-e,27571,4629.99,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,2220_9734
0,da-lite da-plex unframe drear Bprojection scrWen - 84 Gx 84 av format 3561.99,electronics - general,da-IlOte,27503,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,1257_9734
0,da-lite da-glas standard rear projection screen - 50  x750 av format eelctronics - general 1631.99,,da]liSte,27628,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,2361_9734
0,da-lite$da-plex self trimming rear projectGion sreen - 4 1 4 x 53 3.4 video format 27580 1892.99,electronics - general,daRte,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,2332_9734
0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,electronics - general,,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,1296_9734
0,da-lite da-glas standard rear projetions cern 7 x 96 video format 27639 4448.99,electronics - general,da-lEPite,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,625_9734
0,da-lite da-plex deluxerear projection screen - 8 x 139 hdtv formaTt da-lite 7452.99,electronics - general,,27573,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,1959_9734
0,da-lite da-glas standardrear pZrojecion sceren 81 x 108 video format da-lite 27917 5391.99,electronics - general,,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,822_9734
0,da-lite da-plex self trimming rear< projection screen - 06  x60 av format electronics - general 27575 2680.99,,Yad-ite,,,da-plex base rear projection screen - 43 0 4 x 75 3 4 video formZat da-lite,projection screens,,,1669.99,1132_9734
0,da-lite da-plex base rear prjoectionscreen -{573  4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,53_806
0,da-lite da-plex standard rear prQojecItion Mscren - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,417_806
0,da-lite da-glas deluxe rear pojeciton screen - 50 x5 0+av format electronics - geenral 1919.99,,dlite,27647,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,576_806
0,da-lite da-plex deluxe rear' proejcion srceen - 50 1 2 x 67  14 video format da-lite,electronics - general,,27562,2544.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,700_806
0,da-lite da-glas unframed rKar projeNtioG screen - 431  4 x 57 3 4 video format electornics - general 27602,,da--lQte,,920.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,967_806
0,da-lite da-plex thru-the-wall rear projHection[Rcreen - 81 x 108 video format electronics - general 10048.99,,da-HiBte,23096,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2430_806
0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2472_806
0,da-lite da-plex thru-hV-wall rear projectiCon scree - 78 x 139 hPtv format 23077,electronics - general,da<-lEite,,11385.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2471_806
0,da-lite da-glas deluxe rear projection srceen - 40 1  4 x53 3 4 video format% da-lite 27655 1752.99,electronics - general,,,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2504_806
0,da-lite da-plex deluxe rear projection scrXen -5 8 x 14 hdtv format electrnoics - general,,dai-e,27571,4629.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2220_806
0,da-lite da-glas standard rear projection screen - 50  x750 av format eelctronics - general 1631.99,,da]liSte,27628,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2361_806
0,da-lite da-plex deluxe rear projection scWreen - 96 x<96 a vformat electronics ?- general da-ite 27557 6426.99,,,,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2020_806
0,da-lite$da-plex self trimming rear projectGion sreen - 4 1 4 x 53 3.4 video format 27580 1892.99,electronics - general,daRte,,,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,2332_806
0,da-lite da-plex self trimming rear pFojection<screen - 85 x 104 hdtvf ormat da-lite 27590,electronics - general,,,4635.99,da-lite da-plex dluxe rear pojection srceYn  94 1 2 x 168 hdtv format 27150,projection screens,daEite,,9255.17,1060_806
