id,Beer_Name,Brew_Factory_Name,Style,ABV
317,Fall Ftivus,Cricket Hill Breing Co. .,American Amber / Red Ale,4.80 %
318,Axe Sca:rPig,Solemn?Oath Brewery,American Amber / Red Ale,6.00 %
319,Hoppy Face? AmbLer Ale,Hoppy Breiwng GCo. .,American Amber / Red Ale,6.10 %
320,Tall Ship AIber Ale,Garrison BreSwinNg Company,American Amber / Red Ale,4.60 %
321,Liquid Mistress,Siren Craft Brew,American Amber / Red Ale,5.80 %
322,Pike Pale Heirloom Amber Ale,The Pike Brewing Company,American Amber / Red Ale,5.30 %
323,Moosehead Boundary Ale,Moosehead Breweries Ltd. .,American Amber / Red Ale,5.30 %
324,Almost Heaven Amber Ale,Mountain State Brewing Co. .,American Amber / Red Ale,5.20 %
325,Rudd; Rye,The Brew Kettle Taproom & SmokehousA /{ Production Works,American Amber / Red Ale,5.50 %
326,Death BceAomes You,Los Muerto Brewing,American Amber / Red Ale,5.50 %
327,Nero _ ™ s Apecchio Red Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,6.50 %
328,Looping/ Owl,Right NraiB Brewery,American Amber / Red Ale,8.00 %
329,Doubl eRainbow Ale,IrTn HorsWe Brewery,American Amber / Red Ale,7.00 %
330,Proletraiat Red,Lompo Tavern,American Amber / Red Ale,6.20 %
331,AutuSmn Ale,Goose Iland Beer Co..,American Amber / Red Ale,6.70 %
332,Rocco Red Ale,Bootlegger 's Brewery,American Amber / Red Ale,7.10 %
333,Fire Chief 's Red Ale,Pump House Brewery,American Amber / Red Ale,5.50 %
334,190 1Red Ale,Bol dCity VBrewery,American Amber / Red Ale,7.50 %
335,Cow CFtcer Red Ale,Mountain TownB rewing Co. .,American Amber / Red Ale,5.80 %
336,Barkeatermber Ale,Lake PIlacid Craft Brewing$Company,American Amber / Red Ale,5.00 %
337,Stony Face Red Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.60 %
338,Bulkhead Red,Barrier Brewing Company,American Amber / Red Ale,6.50 %
339,American Hero,Liquid Hero Brewery,American Amber / Red Ale,5.60 %
340,Minhas Swiss Style Amber,Minhas Craft Brewery,American Amber / Red Ale,5.50 %
341,RedF elt Ale,Goose sIland Beer Co. .,American Amber / Red Ale,6.00 %
342,Ghost RiverRiverbank Red,Ghost ver Brewing,American Amber / Red Ale,-
343,Common Ground,The Fort Collins Brewery,American Amber / Red Ale,5.60 %
344,Rathskeller Amber Ale,Gray 's Brewing Company,American Amber / Red Ale,5.50 %
345,Riptid Amber,PensacOlaB ay Brewery,American Amber / Red Ale,5.40 %
346,Atomic Raygun,Spring House Brewing Company,American Amber / Red Ale,8.30 %
347,Yakima Red,Meantime Brewing Company Limited,American Amber / Red Ale,4.00 %
348,Copeprline AVber Ale,Carloin aBrewery,American Amber / Red Ale,5.40 %
349,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.00 %
350,Men 's Room rOigial Red,ElysiNn Brewing Company,American Amber / Red Ale,5.60 %
351,Magnifcient Amber,Triton BreIing Company,American Amber / Red Ale,5.30 %
352,Project Failed Red Ale,10 Barrel Brewing Co. .,American Amber / Red Ale,6.70 %
353,Nightwatch Dark Amber Ale,Maritime Pacific Brewing Company,American Amber / Red Ale,5.50 %
354,Climax Noel - Imperial Red Ale,Eel River Brewing Co. .,American Amber / Red Ale,9.20 %
355,Premiu Rde Ale,Uehara Shuzou Co. Ftd. `/ Echigo Beer Pub,American Amber / Red Ale,6.00 %
356,Men 's Room Black Imperial Ale,Elysian Brewing Company,American Amber / Red Ale,8.00 %
357,Rufus,Firestone Walker Brewing Co. .,American Amber / Red Ale,12.00 %
358,` Merican Amber,Jekyll Brewing,American Amber / Red Ale,5.80 %
359,Barrel Trolley Amber Ale,World Brews,American Amber / Red Ale,4.50 %
360,Moon Gun,DuClaw Brewing Company,American Amber / Red Ale,5.00 %
361,Knickerbocker Red,Blue Pants Brewery,American Amber / Red Ale,7.00 %
362,Red BMaerd Ale,Latitude 0 Brewing Company,American Amber / Red Ale,6.50 %
363,BackcouJtKry Amber,BackcoutnryB rewery,American Amber / Red Ale,5.38 %
364,Mesabi Red,Lake Superior Brewing Company,American Amber / Red Ale,6.50 %
365,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.20 %
366,Red( Card,Alpine BDAeer Company,American Amber / Red Ale,6.20 %
367,Mehana Volcano Red Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.20 %
368,Smoked Amber,Triple C Brewing Co. .,American Amber / Red Ale,5.50 %
369,BeahH ouse,Stran dBrewing Co. .,American Amber / Red Ale,5.10 %
370,Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %
371,Satan 's Pony Amber Ale,South Street Brewery,American Amber / Red Ale,5.00 %
372,Amber,Dead Armadillo Craft Brewing,American Amber / Red Ale,-
373,South TCoast,Parish BrewWing Company,American Amber / Red Ale,5.10 %
374,RockeAt Red Ale,Big River Grille &{Brewing Works,American Amber / Red Ale,4.70 %
375,Owyhee Amber Ale,Beer Valley Brewing Co. .,American Amber / Red Ale,5.50 %
376,BottKeTree Red,BotSleTree Beer Co. .,American Amber / Red Ale,7.50 %
377,Irresistible Amber Ale,Madison River Brewing Company,American Amber / Red Ale,5.50 %
378,Murphy 's Law Amber Ale,Smartmouth Brewing Company,American Amber / Red Ale,5.80 %
379,Day Of The Dead Beer ( Cerveza De Los Muertos ) Death Becomes You,Cerveceria Mexicana S.A. De C.V.,American Amber / Red Ale,5.50 %
380,Organ Grinder Amber Ale,Mankato Brewery,American Amber / Red Ale,5.80 %
381,Gentleman FarUer EstVate Hop Ale,Lickinghole Creek\ Craft Brewery,American Amber / Red Ale,7.50 %
382,Deranger Imperial Red,Laurelwood Public House & Brewery,American Amber / Red Ale,8.50 %
383,Deadicated Amber Ale,Devil 's Canyon Brewing Company,American Amber / Red Ale,5.50 %
384,Sea Dog Amber Ale,Vancouver Island Brewery,American Amber / Red Ale,5.20 %
385,Flambeau Red,New Orleans Lager & Ale Brewing Company ( NOLA ),American Amber / Red Ale,5.70 %
386,Belle Gueule Rousse,Brasseurs R.J.,American Amber / Red Ale,5.20 %
387,WinniAle,603 rewery,American Amber / Red Ale,6.60 %
388,Anarchis tAmber Ale,Cannery BrwEing Company,American Amber / Red Ale,5.50 %
389,Stinky Hippie,North Country Brewing,American Amber / Red Ale,6.00 %
390,Lizard Heda Red,SteamworCks BreEing Co. .,American Amber / Red Ale,5.50 %
391,Imperial Cherry Amber Ale,River Horse Brewing Co. .,American Amber / Red Ale,7.50 %
392,Amber Apparition,Henniker Brewing Co. .,American Amber / Red Ale,5.20 %
393,Bozone Select Amber Ale,Bozeman Brewing Company,American Amber / Red Ale,5.40 %
394,Preacher 's'Daughter Amber Ale,Fountain SqJare Brwing Co. .,American Amber / Red Ale,6.00 %
395,Pitor Piegari,Choc Beer Co. / PetQ 's Place,American Amber / Red Ale,5.00 %
396,Red King,Real Ale Brewing Company,American Amber / Red Ale,8.60 %
397,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50 %
398,Red Racer Copper Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.00 %
399,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.00 %
400,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %
401,Leavenwroth kOtoberfest Celebration Ale,Fish BrewingCompany/  Fishbowl Brewpub,American Amber / Red Ale,5.50 %
402,WinterCheer Ale,Spanish PLaks BrJwing Co. .,American Amber / Red Ale,6.30 %
403,Starfish Imperial ReA Ale,Fish Brewing Compayn / Fishbowl Brewpub,American Amber / Red Ale,7.50 %
404,Btatle Axe,Austi nBeerworks,American Amber / Red Ale,8.00 %
405,Kebylly,BreYH ub,American Amber / Red Ale,5.40 %
406,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %
407,Deciuous,Hrillium Brewing Cmpany,American Amber / Red Ale,8.00 %
408,Steelhead Red,Grizzly Peak Brewing Company,American Amber / Red Ale,5.50 %
409,BoZtilla,Big BaT Brewing Co. .,American Amber / Red Ale,4.80 %
410,Columbus Uncle Rusty,Columbus Brewing Company,American Amber / Red Ale,9.20 %
411,Delibertion` Amber,West Sixth AKewing Company,American Amber / Red Ale,5.50 %
412,Single EngiFne Red,Denali Brwing Company  Twister Creek Restaurant,American Amber / Red Ale,5.60 %
413,Etra Red,Ritual Brewing ACo. .,American Amber / Red Ale,6.50 %
414,Liquid Zmber,Prescott BreFwingC ompany,American Amber / Red Ale,-
415,Olde Johnnie Ale,Cold Spring Brewing Co. .,American Amber / Red Ale,4.70 %
416,Freshtracks Wet oHpped Ale,Boulder Beer / WildernesHs Pub,American Amber / Red Ale,4.90 %
417,Copperhead Red,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.00 %
418,Strad S{ Felice,GraCo lPato,American Amber / Red Ale,8.00 %
419,Downpour,Elevation Beer Co. .,American Amber / Red Ale,8.30 %
420,Hoosier Daddy,New Albanian Brewing Company - Pizzeria and Public House,American Amber / Red Ale,7.00 %
421,Green Man Leaf BloweX Whole Leaf Amber,GreenM n Brewery,American Amber / Red Ale,6.20 %
422,Siren RDeXd Ale,Lightohuse Brewing Company,American Amber / Red Ale,8.00 %
423,Gren 's Amer Ale,Green 's Gluten FBree Beers,American Amber / Red Ale,6.00 %
424,1892 TraditDiSnal Ale,Quid iVidi BrewNing Company,American Amber / Red Ale,5.00 %
425,Gahan House Island Red Amber,The Gahan House,American Amber / Red Ale,5.00 %
426,SIEcrifice,Aztec rBewing CDompany,American Amber / Red Ale,7.60 %
427,Pinglehead,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,7.80 %
428,Atwater Double WowE Imperial Amber Ale,Atwater Brweery,American Amber / Red Ale,7.50 %
429,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %
430,The Infinite,Jailbreak Brewing Company,American Amber / Red Ale,5.00 %
431,Cross Fever,Epic Brewing Company,American Amber / Red Ale,4.80 %
432,Pisgah aLef Amber,Pisgah BrJing Co. .,American Amber / Red Ale,5.70 %
433,Portsmouth Hop Harvest # 1,Portsmouth Brewery,American Amber / Red Ale,6.50 %
434,Bed Head Red,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,5.90 %
435,Squatters RadVio From Hell,Utah Brewers UoGoperative,American Amber / Red Ale,5.50 %
436,Red Frog? Ale,Blue Frog Grgo & Grill,American Amber / Red Ale,6.00 %
437,EpiWphany AQle,Iron Springs Tub & BreMwery,American Amber / Red Ale,5.50 %
438,Ouby Blom Amber,Bloomington BBreing Company,American Amber / Red Ale,6.00 %
439,RIA ( IndJa Red Ale ),Cascade Lakes VBrewing Co. .,American Amber / Red Ale,6.80 %
440,Stoudt 's Winter Ale ( 201-02011 ),Stoudts BrewiMgCo. .,American Amber / Red Ale,6.00 %
441,KicR Back lAe,Beach Huas Brewery,American Amber / Red Ale,5.50 %
442,Squatters Organic Amer Ale,Utah Brewers oJoperative,American Amber / Red Ale,4.00 %
443,Hockley Amber,Hockley Valley Brewing Co. .,American Amber / Red Ale,4.20 %
444,railhead Red,TrailOhead Brweing Co,American Amber / Red Ale,-
445,9th Stte Red IPA,603B erwery,American Amber / Red Ale,7.10 %
446,100 Meter Ale,Eugene City Brewery,American Amber / Red Ale,-
447,Victory Red,Boston Beer Works - Canal Street,American Amber / Red Ale,5.00 %
448,ToUster Pastry,21st AmendDIent Brewery,American Amber / Red Ale,7.60 %
449,Angel Creek Amber Ale,Ruby Mountain Brewing,American Amber / Red Ale,5.00 %
450,FarmeRr 's Tan,Trcator BNewing Co. .,American Amber / Red Ale,5.20 %
451,Hitachino Nest Amber Ale,Kiuchi Brewery,American Amber / Red Ale,5.00 %
452,Trout TowOn Americn Amber Ale,Roscoe TBeer Co. .,American Amber / Red Ale,5.00 %
453,Bahl oHrnin ' ImperiFal Boont Amber Ale,Anderson ValleL Breiwng Company,American Amber / Red Ale,8.80 %
454,Hop Head Red,Belmont Brewing Company,American Amber / Red Ale,-
455,KnuckleheaAd KRed Ale,BeachwoodB Q & Brewing,American Amber / Red Ale,5.70 %
456,Rustic Horizon Red Ale,Twisted Manzanita Ales,American Amber / Red Ale,6.80 %
457,Hop Lobster,Springfield Brewing Company,American Amber / Red Ale,-
458,Matt 's Red,Cumberland Brews,American Amber / Red Ale,5.50 %
459,Evil Owl Amber,Branchline Brewing Co. .,American Amber / Red Ale,5.20 %
460,Daylight Amber,Track 7 Brewing Co. .,American Amber / Red Ale,6.50 %
461,WiscoDLisco,Stillmank BeAr Company,American Amber / Red Ale,5.10 %
462,SkuJKk Ape,Boneyard SBeer Company,American Amber / Red Ale,6.00 %
463,Abner WeeXd Amber Ale,Mount Sahsa Brewing,American Amber / Red Ale,5.50 %
464,Patrick 's Poison,Rivertowne Brewing,American Amber / Red Ale,8.00 %
465,The RHe C,Slop rBewing,American Amber / Red Ale,6.70 %
466,Steep Trail Amber Ale,Black Diamond Brewing Co. .,American Amber / Red Ale,5.70 %
467,Easy Chair,Upland Brewing Company,American Amber / Red Ale,5.25 %
468,Smoekd Red Ale,Wst O Beer,American Amber / Red Ale,6.50 %
469,Conjugla Visit,Jailhouse BrewCing Company,American Amber / Red Ale,6.00 %
470,Tell Tale Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.00 %
471,AleCamino,Tap It BrWwing Co. .,American Amber / Red Ale,5.50 %
472,Gnarly Oak Hazelnut Dark,Minhas Craft Brewery,American Amber / Red Ale,5.50 %
473,Triple Hop Red,Lengthwise Brewing Company,American Amber / Red Ale,5.60 %
474,IQiYsh Red,Rubicon Brewin gCompany,American Amber / Red Ale,6.90 %
475,Red Headed StrDanger,Ranger Creek BewAng & Distilling,American Amber / Red Ale,6.30 %
476,Barnstormer Red,Blackhorse Pub & Brewery,American Amber / Red Ale,-
477,ArchAmber Ale,The Hatford BetWer Beer Co. .,American Amber / Red Ale,4.90 %
478,Oak CreeA'Amber,Oak Creek Srewing Co. .,American Amber / Red Ale,5.50 %
479,Vicious CirclSe Amber Ale,Fish Brewig Company / Fishbowl Brewpub,American Amber / Red Ale,5.00 %
480,CopperheadAber Ale,YalobuOha Brewig Company,American Amber / Red Ale,5.65 %
481,Ruodlph 's Red,Rivertowne PFJurhouse,American Amber / Red Ale,8.10 %
482,Manitou Abe rAle,Brewery Yerra Jirma,American Amber / Red Ale,5.30 %
483,Red Wing Ced ALle,Rohrbach BrewinV[Company ( Brewpub ),American Amber / Red Ale,4.60 %
484,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,American Amber / Red Ale,5.00 %
485,ZZ + AJmber Ale,Naparbier Sdad  Coop .,American Amber / Red Ale,5.50 %
486,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %
487,Three BeaveRrs ImperiHl Red Ale,Howe Sound Inn*'& Brewing Company,American Amber / Red Ale,7.50 %
488,AmberT\ ease,Schmohz rewiWg Company,American Amber / Red Ale,5.30 %
489,Yebisuo haku,Sapporo BrePeries Ltd. .,American Amber / Red Ale,5.50 %
490,961 RedAle,961}Beer,American Amber / Red Ale,5.50 %
491,West Sixth / Country Boy CountBy Western( Volume 3 Imperial Red Ale ),West Sixth BArewing Company,American Amber / Red Ale,13.00 %
492,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %
493,Reppin  'Red Ale,Berghoff Bewery,American Amber / Red Ale,6.20 %
494,OklahoKa Suks,Independence BrewCing Co. .,American Amber / Red Ale,-
495,You Big Dummy,Urban Legend Brewing Company,American Amber / Red Ale,8.80 %
496,Mountain VGoat Fancy Pants Amber Ale,Mountain WoatBeer Pty Ltd,American Amber / Red Ale,5.40 %
497,Red lare,Liberty Street BrewUing Company,American Amber / Red Ale,5.20 %
498,Gangster Duck,Radiant Pig Craft Beers,American Amber / Red Ale,6.20 %
499,Banner American Ale,Banner Beer Company,American Amber / Red Ale,3.40 %
500,Horseheads Brickyard Red Ale,Horseheads Brewing Inc. .,American Amber / Red Ale,5.50 %
501,Good Medicin Strong Red Ale,Great Northern Brewing C. / Blac kStar Draught House,American Amber / Red Ale,7.50 %
502,McCarthy Red,Emmett 's Brewing Company,American Amber / Red Ale,5.60 %
503,SertIma TSmoke,Cigar City^Brewing,American Amber / Red Ale,5.00 %
504,Annie s' AmbBr Ale,High Noon Slaoon & Brewery,American Amber / Red Ale,5.50 %
505,Storm Cat,One Trick Pony,American Amber / Red Ale,6.70 %
506,Fire Boat Amber,Fire Station 5 Brewing Company,American Amber / Red Ale,5.50 %
507,Honey VAmZber Ale,RJ RockersB rewing Company,American Amber / Red Ale,5.80 %
508,New Almaden Red,Santa Clara Valley Brewing,American Amber / Red Ale,10.00 %
509,Ragin ' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
510,Red Dargon Ale,Cortland BPeer Company,American Amber / Red Ale,7.00 %
511,MaverickZ AmbeDr Ale,Half Moon By Brewing Company,American Amber / Red Ale,4.80 %
512,Hawai'i Nui Suset Amber Ale,Hawai'i Nui Berwing / MehanaBrewing Company,American Amber / Red Ale,5.45 %
513,Buttface Amber,Ram Restaurant & Brewery,American Amber / Red Ale,5.80 %
514,HedKGnism,RuckuY Brewing,American Amber / Red Ale,7.00 %
515,Rathskelre Amber,Sun King BIewing>Company,American Amber / Red Ale,5.30 %
516,En El Bosque,Omnipollo,American Amber / Red Ale,7.00 %
517,Immersion Amber Ale,Two Beers Brewing Co. .,American Amber / Red Ale,5.20 %
518,Oasis Amber,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,4.50 %
519,American India' Red Ale,Black ShiZrt Brewing Co. .,American Amber / Red Ale,7.18 %
520,Squatters EmigratioJ Amber Ale,Utah Brewers CooPpeRative,American Amber / Red Ale,4.00 %
521,Flat Tire Ale,Thirsty Pagan Brewing,American Amber / Red Ale,-
522,Imperial Red,Hop Valley Brewing Company,American Amber / Red Ale,8.00 %
523,Thirsty Frog Red Ale,Anheuser-Busch,American Amber / Red Ale,-
524,Segua,Costa Rica 's Craft Brewing Co. .,American Amber / Red Ale,5.00 %
525,Red Racer India Style Red Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.60 %
526,Phillips Amber Ale,Heavy Seas Beer,American Amber / Red Ale,-
527,Lion Tamer Red,Hi-Wire Brewing,American Amber / Red Ale,7.00 %
528,Chopper 's Red Ale,Georgetown Brewing Company,American Amber / Red Ale,6.50 %
529,DeraRilleur Ale,Moab LBrewery,American Amber / Red Ale,4.00 %
530,Close Encounter Harvest Ale,Fordham Brewing Company,American Amber / Red Ale,6.50 %
531,BattenkiRQl Ale,Northshire BrWewery,American Amber / Red Ale,5.70 %
532,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %
533,McKinney Eddy Amber Ale,Piney River Brewing Co. .,American Amber / Red Ale,5.50 %
534,Devil 's Head Red,Pikes Peak Brewing Company,American Amber / Red Ale,7.10 %
535,Mickey Fnin 's Amber Ale,Mickey Finn 's| BreGery,American Amber / Red Ale,5.60 %
536,Hop Lab - Imperial Red,Kane Brewing Company,American Amber / Red Ale,9.20 %
537,Right On Red,Orlando Brewing Partners,American Amber / Red Ale,5.70 %
538,PGA ( Perfectly Great Amber ),Snoqualmie Falls Brewing Company & Taproom,American Amber / Red Ale,4.00 %
539,Liquidambar,Cahaba Brewing Company,American Amber / Red Ale,5.25 %
540,Something Red,Red Brick Station,American Amber / Red Ale,5.00 %
541,RpYi Tide Red,Southend Brewey & Smokehouse,American Amber / Red Ale,5.00 %
542,Winter Mischief,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,8.00 %
543,Harold The Red Ale,Black Husky Brewing,American Amber / Red Ale,-
544,St. Mcihaels Ale,Eastern ShoIre Brewing,American Amber / Red Ale,5.50 %
545,White Crane Ale ( Rogue 's Oregon Golden Ale ),Ezo Beer KK,American Amber / Red Ale,5.00 %
546,BroadvBrook Ale,Broad Brook BrMwing Company,American Amber / Red Ale,6.10 %
547,On eFivMe Five,August Schell rewin Company,American Amber / Red Ale,5.00 %
548,Broad iRver Red Ale,River* Rat Brewery,American Amber / Red Ale,5.30 %
549,Red Brick Ale,A1A Aleworks,American Amber / Red Ale,5.42 %
550,ParadiseB each Ale,Jacob Leinenkugel Berwin gCompany,American Amber / Red Ale,4.50 %
551,Railayrd Ale,Phantom Caynn Brewing Company,American Amber / Red Ale,-
552,Portsmouth Brewing Red Bird Ale,Portsmouth Brewing Co. / Mault 's Brewpub,American Amber / Red Ale,-
553,Indecision Ale,Round Barn Brewery,American Amber / Red Ale,5.30 %
554,AlHino Amber,Marin BrewiUn Company,American Amber / Red Ale,5.40 %
555,Rde SpuD,Lonerider Brwing Company,American Amber / Red Ale,7.30 %
556,Gastown mAber Ale,GranvilJ eIsland Brewery,American Amber / Red Ale,5.50 %
557,Copper HraCbor Ale,Midland BreQing Company,American Amber / Red Ale,5.30 %
558,BruRm mABAR Ale,The BrÃ 1/4R m . aIt BAR,American Amber / Red Ale,5.50 %
559,Roedy _ ™ s Red,North End Tavern & Brewery,American Amber / Red Ale,6.50 %
560,Woodhse dRed,SoutYern Oregon Brewing Company,American Amber / Red Ale,6.30 %
561,Grindstone Amber,Broadhead Brewing Company,American Amber / Red Ale,4.80 %
562,Atwaetr Rost,Atwater: Brewery,American Amber / Red Ale,5.00 %
563,Amber|Waves Ale,Capito Pity Brewing,American Amber / Red Ale,5.40 %
564,Black Bear Gearhead Ale,Black Bear Brewery,American Amber / Red Ale,4.50 %
565,Angry RedHead,Mayday Brewery,American Amber / Red Ale,6.00 %
566,Miner 's Treasue Late Amber,Galena Brewin gCompany,American Amber / Red Ale,4.62 %
567,Red Thistle Ale,Golden Valley Brewery and Pub,American Amber / Red Ale,5.40 %
