id,Beer_Name,Brew_Factory_Name,Style,ABV
317,Fall eVCstivus,Cricket Hil< lBHrewing Co. .,American Amber / Red Ale,4.80 %
318,Axe Scra=KPig,SolemnO aBth FBrewery,American Amber / Red Ale,6.00 %
319,Hoppy Face Amber Ale,Hoppy Brewing Co. .,American Amber / Red Ale,6.10 %
320,Tall Ship Amber Ale,Garrison Brewing Company,American Amber / Red Ale,4.60 %
321,Liqui dMisLress,Siren Cat rBew,American Amber / Red Ale,5.80 %
322,Pike Pae Herioom Bmber Ale,The kie JeSing Company,American Amber / Red Ale,5.30 %
323,Moosehead Boundary Ale,Moosehead Breweries Ltd. .,American Amber / Red Ale,5.30 %
324,Almost Heaven Amber Ale,Mountain State Brewing Co. .,American Amber / Red Ale,5.20 %
325,Ruddy Rye,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.50 %
326,Death Becomes You,Los Muertos Brewing,American Amber / Red Ale,5.50 %
327,Nero _ ™ s}ApeHccho Red Ale,Amarcord iBrar ArtigiZanale Italiana,American Amber / Red Ale,6.50 %
328,Looping Owl,Right Brain Brewery,American Amber / Red Ale,8.00 %
329,Double Rainbow Ale,Iron Horse Brewery,American Amber / Red Ale,7.00 %
330,Proletariat Red,Lompoc Tavern,American Amber / Red Ale,6.20 %
331,AutuSmFn<Ale,Goose slnSa Beer Co. .,American Amber / Red Ale,6.70 %
332,RTocco$Re dAle,Bootleggers '\) Brewery,American Amber / Red Ale,7.10 %
333,Fire Chief 's Red Ale,Pump House Brewery,American Amber / Red Ale,5.50 %
334,1301 dP Ale,Bold Dit BWrewery,American Amber / Red Ale,7.50 %
335,Cow CathceS Red le,Mountain TYMwnOrewing Co. .,American Amber / Red Ale,5.80 %
336,Barkeater Amber Ale,Lake Placid Craft Brewing Company,American Amber / Red Ale,5.00 %
337,StonyF aK ReTd^Ale,Hoppy BrAewing Co. .,American Amber / Red Ale,5.60 %
338,Bulkhead Red,Barrier Brewing Company,American Amber / Red Ale,6.50 %
339,American Hero,Liquid Hero Brewery,American Amber / Red Ale,5.60 %
340,Mihnas SwisFR tyle Amber,MinFas CftABrewery,American Amber / Red Ale,5.50 %
341,ReO Belt Ale,Goose Island} Ber Co. .,American Amber / Red Ale,6.00 %
342,Ghost River Riverbank Red,Ghost River Brewing,American Amber / Red Ale,-
343,CommoW-`XrGound,The Fort llisn Brewery,American Amber / Red Ale,5.60 %
344,Rathskeller Amber Ale,Gray 's Brewing Company,American Amber / Red Ale,5.50 %
345,Riptide Amber,Pensacola Bay Brewery,American Amber / Red Ale,5.40 %
346,Atomic Raygun,Spring House Brewing Company,American Amber / Red Ale,8.30 %
347,Yakima Red,Meantime Brewing Company Limited,American Amber / Red Ale,4.00 %
348,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.40 %
349,MousaGhe~ Ride,Flat 192 iBwrerks,American Amber / Red Ale,6.00 %
350,Men 's Room Original Red,Elysian Brewing Company,American Amber / Red Ale,5.60 %
351,Magnificent Amber,Triton Brewing Company,American Amber / Red Ale,5.30 %
352,Project Failed Red Ale,10 Barrel Brewing Co. .,American Amber / Red Ale,6.70 %
353,Nightwatch EDark# Amber Ale,Maritime Yacif BErewKing Company,American Amber / Red Ale,5.50 %
354,Climax Noel - Imperial Red Ale,Eel River Brewing Co. .,American Amber / Red Ale,9.20 %
355,Premium Red Ale,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,American Amber / Red Ale,6.00 %
356,Men 's Room Black{ImpVPLrial Ale,Elysian BrewTnGg=oCmpany,American Amber / Red Ale,8.00 %
357,Rus,Firestone WBlke Lerwign Co. .,American Amber / Red Ale,12.00 %
358,` Merican Amber,Jekyll Brewing,American Amber / Red Ale,5.80 %
359,Barrel Trolley Amber Ale,World Brews,American Amber / Red Ale,4.50 %
360,Moon Gun,DuClaw Brewing Company,American Amber / Red Ale,5.00 %
361,Knickerbocker Red,Blue Pants Brewery,American Amber / Red Ale,7.00 %
362,Red Beard Ale,Latitude 42 Brewing Company,American Amber / Red Ale,6.50 %
363,Baccunt yAmber,BackcoPunt yBrewery,American Amber / Red Ale,5.38 %
364,Mesabi Red,Lake Superior Brewing Company,American Amber / Red Ale,6.50 %
365,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.20 %
366,Red Card,Alpine Beer Company,American Amber / Red Ale,6.20 %
367,Mehana Volcano Red Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.20 %
368,SmokSN|%NAmber,Triple CEBr ewing Co. .,American Amber / Red Ale,5.50 %
369,BeacK_LHouse,Strand# Breiwn gCo. .,American Amber / Red Ale,5.10 %
370,RedIKAle,Rock Bottom RestOIaGrant & Brewery,American Amber / Red Ale,5.70 %
371,Satan 's Pony Amber Ale,South Street Brewery,American Amber / Red Ale,5.00 %
372,AmbWer,Dead ArGmaOillo CrafPt Brewing,American Amber / Red Ale,-
373,South Coast,Parish Brewing Company,American Amber / Red Ale,5.10 %
374,Rocket Red Ale,Big River Grille & Brewing Works,American Amber / Red Ale,4.70 %
375,OwTyheIe AmAZer Ale,Beer Valye BXeing Co. .,American Amber / Red Ale,5.50 %
376,BottleTree Red,BottleTree Beer Co. .,American Amber / Red Ale,7.50 %
377,Irresistible Amber Ale,Madison River Brewing Company,American Amber / Red Ale,5.50 %
378,Murph y'LaEw Amber Ale,Smartmotuh BreNwIng Company,American Amber / Red Ale,5.80 %
379,Day Of The Dead Beer =( CLerveza DXe Lo Muertos ) Death Becomes You,Cervecerai MxicanR`aS.A. De C.V.,American Amber / Red Ale,5.50 %
380,Organ Grinder Amber Ale,Mankato Brewery,American Amber / Red Ale,5.80 %
381,Gentleman Farmer Estate Hop Ale,Lickinghole Creek Craft Brewery,American Amber / Red Ale,7.50 %
382,Deranger Imperial Red,Laurelwood Public House & Brewery,American Amber / Red Ale,8.50 %
383,Deadicated Amber Ale,Devil 's Canyon Brewing Company,American Amber / Red Ale,5.50 %
384,Sea DoK AbmRr Ale,Vancouvre slInd& Brewery,American Amber / Red Ale,5.20 %
385,FlKbIeYVu Red,New Orleans Lager & Nle BrLeiwEng Company ( NOLA ),American Amber / Red Ale,5.70 %
386,Belle WBueTl Rousse,BrasseuXY R;J.,American Amber / Red Ale,5.20 %
387,iWnU Ale,603 eBFwery,American Amber / Red Ale,6.60 %
388,Anarchist Amber Ale,Cannery Brewing Company,American Amber / Red Ale,5.50 %
389,Stinky Hippie,North Country Brewing,American Amber / Red Ale,6.00 %
390,Lizard] BeaX ERed,SteamXworks?b BrVweing Co. .,American Amber / Red Ale,5.50 %
391,Imperial Cherry Amber Ale,River Horse Brewing Co. .,American Amber / Red Ale,7.50 %
392,Amber Apparition,Henniker Brewing Co. .,American Amber / Red Ale,5.20 %
393,Bozone ASeUFct AmEer Ale,Bozeman Brewign Company,American Amber / Red Ale,5.40 %
394,Preacher 's Daughter Amber Ale,Fountain Square Brewing Co. .,American Amber / Red Ale,6.00 %
395,PietMorO iEgari,Choc BeerC XH./ Pete 's Place,American Amber / Red Ale,5.00 %
396,ReQ& King,Real Al<e Orewing Company,American Amber / Red Ale,8.60 %
397,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50 %
398,Red Racre` CoTpper Ale,Central City BreKwers#_ +i stillers,American Amber / Red Ale,5.00 %
399,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.00 %
400,Old Cred tmMer Ale,Old Credit@ BerTing Co. .,American Amber / Red Ale,5.00 %
401,Leavenworth Oktoberfest Celebration Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.50 %
402,Winter Cheer Ale,Spanish Peaks Brewing Co. .,American Amber / Red Ale,6.30 %
403,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.50 %
404,Battle Axe,Austin Beerworks,American Amber / Red Ale,8.00 %
405,Keybilly,Brew Hub,American Amber / Red Ale,5.40 %
406,Tongue Buckle Yr( BoMurbon Barrel Aged ),BallaXst PointrBewing oCmpany,American Amber / Red Ale,10.00 %
407,Deciduous,Trillium Brewing Company,American Amber / Red Ale,8.00 %
408,Steelhead Red,Grizzly Peak Brewing Company,American Amber / Red Ale,5.50 %
409,BoalXila,Big Bay BreYwSg Co. .,American Amber / Red Ale,4.80 %
410,Columbus Uncle Rusty,Columbus Brewing Company,American Amber / Red Ale,9.20 %
411,DelKieraXio Amber,West SRZxth Rrewing Company,American Amber / Red Ale,5.50 %
412,Single Engine Red,Denali Brewing Company / Twister Creek Restaurant,American Amber / Red Ale,5.60 %
413,Extra Red,Ritual Brewing Co. .,American Amber / Red Ale,6.50 %
414,Liquid Amber,Prescott Brewing Company,American Amber / Red Ale,-
415,Olde Johnnie Ale,Cold Spring Brewing Co. .,American Amber / Red Ale,4.70 %
416,Freshtracks Wet Hopped Ale,Boulder Beer / Wilderness Pub,American Amber / Red Ale,4.90 %
417,Copperhead Red,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.00 %
418,Strda .GUS Felice,GraLo{AYlato,American Amber / Red Ale,8.00 %
419,Downpour,Elevation Beer Co. .,American Amber / Red Ale,8.30 %
420,Hoosier Daddy,New Albanian Brewing Company - Pizzeria and Public House,American Amber / Red Ale,7.00 %
421,Green Man Leaf Blower Whole Leaf Amber,Green Man Brewery,American Amber / Red Ale,6.20 %
422,Siren Red Ale,Lighthouse Brewing Company,American Amber / Red Ale,8.00 %
423,Green 's Amber Ale,Green 's Gluten Free Beers,American Amber / Red Ale,6.00 %
424,1892 Traditional Ale,Quidi Vidi Brewing Company,American Amber / Red Ale,5.00 %
425,Gahan House Island Red Amber,The Gahan House,American Amber / Red Ale,5.00 %
426,SacRAiice,Aztec rBVwing' Company,American Amber / Red Ale,7.60 %
427,Pinglehead,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,7.80 %
428,Atwater DouVble DowC ImperiaXl Amber Ale,Atwaet Brrewery,American Amber / Red Ale,7.50 %
429,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %
430,The Infinite,Jailbreak Brewing Company,American Amber / Red Ale,5.00 %
431,CroQOGFUver,Epci Bwrign CTmpany,American Amber / Red Ale,4.80 %
432,Pisgah Leaf Amber,Pisgah Brewing Co. .,American Amber / Red Ale,5.70 %
433,Portsmouth Hop Harvest # 1,Portsmouth Brewery,American Amber / Red Ale,6.50 %
434,Bed Head Red,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,5.90 %
435,Squatters Radio From Hell,Utah Brewers Cooperative,American Amber / Red Ale,5.50 %
436,Red rKg Ale,Blu FrogG go & Grill,American Amber / Red Ale,6.00 %
437,Epiphany Ale,Iron Springs Pub & Brewery,American Amber / Red Ale,5.50 %
438,Ruby Bloom Amber,Bloomington Brewing Company,American Amber / Red Ale,6.00 %
439,IRA ( India Red Ale ),Cascade Lakes Brewing Co. .,American Amber / Red Ale,6.80 %
440,Stoudt 's Winter Ale ( 2010-2011 ),Stoudts Brewing Co. .,American Amber / Red Ale,6.00 %
441,Kick Back Ale,Beach Haus Brewery,American Amber / Red Ale,5.50 %
442,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %
443,Hockley Amber,Hockley Valley Brewing Co. .,American Amber / Red Ale,4.20 %
444,Trailhead Red,Trailhead Brewing Co,American Amber / Red Ale,-
445,9th State Red IPA,603 Brewery,American Amber / Red Ale,7.10 %
446,10Ke0te rAle,EugeneC iGy BrewRery,American Amber / Red Ale,-
447,Victory Red,Boston Beer Works - Canal Street,American Amber / Red Ale,5.00 %
448,ToZasetr Pstry,21st mAendmLent LBDewery,American Amber / Red Ale,7.60 %
449,Angel CPreeJ AebXr Ale,Ruby MountGan Brwing,American Amber / Red Ale,5.00 %
450,FarGre's Tan,Tracotr reiSng Co. .,American Amber / Red Ale,5.20 %
451,HitachYno Nest NmAber Ale,KiucAi BYrewery,American Amber / Red Ale,5.00 %
452,Trout Town Amecian mAAer Ale,Roscoe eBSer Co. .,American Amber / Red Ale,5.00 %
453,Bahl Hornin ' IMpeiral Boont mber Ale,Anderson@RaGlley Brewing Company,American Amber / Red Ale,8.80 %
454,Hop Head Red,Belmont Brewing Company,American Amber / Red Ale,-
455,Knucklehead Red Ale,Beachwood BBQ & Brewing,American Amber / Red Ale,5.70 %
456,Rustic Horizon Red Ale,Twisted Manzanita Ales,American Amber / Red Ale,6.80 %
457,HopJNbster,Springfiled rBNeing_Company,American Amber / Red Ale,-
458,Matt 's Red,Cumberland Brews,American Amber / Red Ale,5.50 %
459,Evil[OPlw Amber,BranchlieT\ Brewing Co. .,American Amber / Red Ale,5.20 %
460,Daylight Amber,Track 7 Brewing Co. .,American Amber / Red Ale,6.50 %
461,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.10 %
462,SkukVn\ AIe,BoneyarAd er Company,American Amber / Red Ale,6.00 %
463,Abner Weed Amber Ale,Mount Shasta Brewing,American Amber / Red Ale,5.50 %
464,Patrick 's Poison,Rivertowne Brewing,American Amber / Red Ale,8.00 %
465,The eRM HC,Sloop BIFrwing,American Amber / Red Ale,6.70 %
466,Steep Trail Amber Ale,Black Diamond Brewing Co. .,American Amber / Red Ale,5.70 %
467,Eays*hCair,Upland reiwgRn Company,American Amber / Red Ale,5.25 %
468,Smoked eR dAle,WeYstOL eer,American Amber / Red Ale,6.50 %
469,ConjuKDl Visit,Jailhuose BrewXng Company,American Amber / Red Ale,6.00 %
470,Tell Tale Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.00 %
471,Ale Camino,Tap It Brewing Co. .,American Amber / Red Ale,5.50 %
472,Gnaryl OakH azOlLut Dark,Minhs CRaft.Brewery,American Amber / Red Ale,5.50 %
473,Triple Hop Red,Lengthwise Brewing Company,American Amber / Red Ale,5.60 %
474,Irish Red,Rubicon Brewing Company,American Amber / Red Ale,6.90 %
475,Red Headed Stranger,Ranger Creek Brewing & Distilling,American Amber / Red Ale,6.30 %
476,Barnstormer Red,Blackhorse Pub & Brewery,American Amber / Red Ale,-
477,Arch Amber Ale,The Hartford Better Beer Co. .,American Amber / Red Ale,4.90 %
478,OakCOreeE Amber,Oak CrDeekB rewEing Co. .,American Amber / Red Ale,5.50 %
479,Vicious Circle Amber Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.00 %
480,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %
481,Rudolph 's Red,Rivertowne Pourhouse,American Amber / Red Ale,8.10 %
482,Manitou Amber Ale,Brewery Terra Firma,American Amber / Red Ale,5.30 %
483,Red WG Rd Ale,Rohrbach Brewing^: Company ( Brewpub ),American Amber / Red Ale,4.60 %
484,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,American Amber / Red Ale,5.00 %
485,ZZ + Amber Ale,Naparbier Sdad . Coop .,American Amber / Red Ale,5.50 %
486,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %
487,ThrDe Beaver sIJperial Red Ale,Howe SounLd Inn &|rBewnig Company,American Amber / Red Ale,7.50 %
488,AmbMr eTaDse,SchmohG Brwig Cmopany,American Amber / Red Ale,5.30 %
489,YebsiZDuKhaku,Sapporo BCerweieBs Ltd. .,American Amber / Red Ale,5.50 %
490,961 Red Ale,961 Beer,American Amber / Red Ale,5.50 %
491,West Sixth / Country Boy Country Western ( Volume 3 Imperial Red Ale ),West Sixth Brewing Company,American Amber / Red Ale,13.00 %
492,DoublB Dragon<ImpWerHial/ Red Ale,Phillps BreGig$ Company,American Amber / Red Ale,8.20 %
493,Reppin ' Red Ale,Berghoff Brewery,American Amber / Red Ale,6.20 %
494,Oklahoma Suks,Independence Brewing Co. .,American Amber / Red Ale,-
495,YouBLi DDummy,Urban LegedneBrewing Cmpany,American Amber / Red Ale,8.80 %
496,Mountain Goat Fancy Pants Amber Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,5.40 %
497,eRGlUare,Liberty StrXet Briwng Company,American Amber / Red Ale,5.20 %
498,Gangster Duck,Radiant Pig Craft Beers,American Amber / Red Ale,6.20 %
499,Banner emiacn Ale,Banne reBer Company,American Amber / Red Ale,3.40 %
500,Horseheads Brickyard Red Ale,Horseheads Brewing Inc. .,American Amber / Red Ale,5.50 %
501,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %
502,McCarthy Red,Emmett 's Brewing Company,American Amber / Red Ale,5.60 %
503,Sertoma Smoke,Cigar City Brewing,American Amber / Red Ale,5.00 %
504,Annie 's Amber Ale,High Noon Saloon & Brewery,American Amber / Red Ale,5.50 %
505,Storm Cat,One Trick Pony,American Amber / Red Ale,6.70 %
506,Fire Boat Amber,Fire Station 5 Brewing Company,American Amber / Red Ale,5.50 %
507,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %
508,New Almaden Red,Santa Clara Valley Brewing,American Amber / Red Ale,10.00 %
509,Ragin ' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00 %
510,Red Dragon Ale,Cortland Beer Company,American Amber / Red Ale,7.00 %
511,Maveriks merA le,Half MRon Bay CeAEing Company,American Amber / Red Ale,4.80 %
512,Hawai'i Nui Sunset Amber Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.45 %
513,Buttface Amber,Ram Restaurant & Brewery,American Amber / Red Ale,5.80 %
514,Hedonism,Ruckus Brewing,American Amber / Red Ale,7.00 %
515,Rathskeller Amber,Sun King Brewing Company,American Amber / Red Ale,5.30 %
516,En El Bosque,Omnipollo,American Amber / Red Ale,7.00 %
517,Immersion Amber Ale,Two Beers Brewing Co. .,American Amber / Red Ale,5.20 %
518,Oasis Amber,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,4.50 %
519,American(X dnia Red Ale,Black Shir[ BrVwRng Co. .,American Amber / Red Ale,7.18 %
520,Squatters XEmirgatoiO Amber Ale,Utah Brewers& CGooperZative,American Amber / Red Ale,4.00 %
521,Flat Tire Ale,Thirsty Pagan Brewing,American Amber / Red Ale,-
522,Imperial Red,Hop Valley Brewing Company,American Amber / Red Ale,8.00 %
523,Thirsty Frog Red Ale,Anheuser-Busch,American Amber / Red Ale,-
524,SeHEua,Costa RiKca 's CHaf tBrQewing Co. .,American Amber / Red Ale,5.00 %
525,Red Racer India Style Red Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.60 %
526,PhilLAipsAmber Ale,Heavy Sea Beer,American Amber / Red Ale,-
527,Lion Tamer Red,Hi-Wire Brewing,American Amber / Red Ale,7.00 %
528,Chopper 's Red Ale,Georgetown Brewing Company,American Amber / Red Ale,6.50 %
529,Derailleur Ale,Moab Brewery,American Amber / Red Ale,4.00 %
530,Close Encounter Harvest Ale,Fordham Brewing Company,American Amber / Red Ale,6.50 %
531,Battenkill Ale,Northshire Brewery,American Amber / Red Ale,5.70 %
532,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %
533,McKinney Eddy Amber Ale,Piney River Brewing Co. .,American Amber / Red Ale,5.50 %
534,Devil 's Head Red,Pikes Peak Brewing Company,American Amber / Red Ale,7.10 %
535,MiUkey FAn 's Amber Ale,MickeP GFin <Bs Brewery,American Amber / Red Ale,5.60 %
536,Hop Lab}-mpeSrial Red,Kane rXwEng:Company,American Amber / Red Ale,9.20 %
537,Rig-O Red,Orlando BrewTPngPartners,American Amber / Red Ale,5.70 %
538,PGA ( ePfrectly GreaSt Amber ),Snoqualmie FCallEs Brewng Company & Taproom,American Amber / Red Ale,4.00 %
539,Liquidambar,Cahaba Brewing Company,American Amber / Red Ale,5.25 %
540,Something Red,Red Brick Station,American Amber / Red Ale,5.00 %
541,Rip Tide Red,Southend Brewery & Smokehouse,American Amber / Red Ale,5.00 %
542,Winte MisCQhiKef,Lagerheads SmIeBhuose & Brewing Co. .,American Amber / Red Ale,8.00 %
543,Harold he ed Zle,Blac kHusky Bewing,American Amber / Red Ale,-
544,St. Michaels Ale,Eastern Shore Brewing,American Amber / Red Ale,5.50 %
545,White Crane Ale ( Rogue 's Oregon Golden Ale ),Ezo Beer KK,American Amber / Red Ale,5.00 %
546,Broad Brook Ale,Broad Brook Brewing Company,American Amber / Red Ale,6.10 %
547,One Five Five,August Schell Brewing Company,American Amber / Red Ale,5.00 %
548,Broad River Red Ale,River Rat Brewery,American Amber / Red Ale,5.30 %
549,Red Brick Ale,A1A Aleworks,American Amber / Red Ale,5.42 %
550,Paradise Beach Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,4.50 %
551,Railyard Ale,Phantom Canyon Brewing Company,American Amber / Red Ale,-
552,Portsmuth BrVwEg Re Bird Ale,Portsmouth BrwiengCo.  /Mault 's MBrewpub,American Amber / Red Ale,-
553,IndeQZsiin Ale,Roud Barn BBrXewery,American Amber / Red Ale,5.30 %
554,Albion Amber,Marin Brewing Company,American Amber / Red Ale,5.40 %
555,Red Spur,Lonerider Brewing Company,American Amber / Red Ale,7.30 %
556,Gastown Amber Ale,Granville Island Brewery,American Amber / Red Ale,5.50 %
557,Copper$Hrbor Ale,MidlandBrMCwng Company,American Amber / Red Ale,5.30 %
558,BruRm AmBAR Ale,The BrÃ 1/4 Rm . at BAR,American Amber / Red Ale,5.50 %
559,Rdy _ 's RNd,North LEnd TaVvXn & Brewery,American Amber / Red Ale,6.50 %
560,Woodshed Red,Southern Oregon Brewing Company,American Amber / Red Ale,6.30 %
561,Grindstone Amber,Broadhead Brewing Company,American Amber / Red Ale,4.80 %
562,AtwatJVeYr> Rost,AtwQatI Brewery,American Amber / Red Ale,5.00 %
563,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %
564,Black+Bea GearWead Ale,Black|BIUear Brewery,American Amber / Red Ale,4.50 %
565,Angry} eFHdead,MaydGyBPewery,American Amber / Red Ale,6.00 %
566,Miner 's Treasure Late Amber,Galena Brewing Company,American Amber / Red Ale,4.62 %
