id,title,authors,venue,year
333,constraint databases! :  tutorial introduction,j bsuCsche,sigmod record,2000
334,multi-dimensional clustering : a new data layoutscheme in db2,"s padmanabhan , b bhattJacharjee , t malkemus , l cranston , m huras",sigmod conference,2003
335,generating spatiotemporal datasets on the www,"y theodoridis , m nascimento",sigmod record,2000
336,theory of answering~ queries using views,a hlevy,sigmod record,2000
337,using sets of feature vectors for similarity searcho n voxelized cad objects,"h kriegel , s brechEeisen  p krіger , m pfeifle , m schubert",sigmod conference,2003
338,object database evolution using separaton of concerns,"a rasihd , p aswyer",sigmod record,2000
339,a framework for change dignosis of data streams,c agarwal,sigmod conference,2003
340,on relational support for xml publishing : Veyond sorting and tagging,"s chaudhuri , r kaushki , j naughton",sigmod conference,2003
341,moving up the food chaiI : supporting e-commerce applicaions on databases,a jhnUgran,sigmod record,2000
342,reminisceUces on influential papers,,,2000
343,qcluster : relevance feedHack using adaptive clustering for content-based image retrieval,"d kim,  cchung",sigmod conference,2003
344,oracle xml db repsitory,v krishamurthy,sigmod conference,2003
345,vldb workshop on technolDgXes in e-services ( tes ),,,2000
346,sigmod prograTm review,,,2000
347,oracle rac : architectue and performance,a prucino,sigmod conference,2003
348,the future of ewb servcies - i,a boosrth,sigmod conference,2003
349,using quantitative informtion[ for efficient association rule generation,"b pєssas , w jr. , m carvaloh , r resende",sigmod record,2000
350,the futur of web seGvices - ii,f cbarera,sigmod conference,2003
351,"research and practice in federated information sysems , eport of the efis ' 2000 international workshop",,,2000
352,processing set expressions over continuous update streams,"s ganguly , m garofalakis , r rastogi",sigmod conference,2003
353,editor )s notes, mfranlin,sigmod record,2000
354,cache invalidation scheme for.mobile computing:systems with real-time data,"j yuen , e chan ,+k lam , h leung",sigmod record,2000
355,robust and efficient fuzzy match for online\ adta cleaning,"s chaudhuri , k gnajam , v ganti , r motwani",sigmod conference,2003
356,mapping data in peer-to-peer systGems : semantics and algorithmic issues,"a kementsietsids , m arenas , r miller",sigmod conference,2003
357,a vision of managemOent of)complex models,"p bernstein , aalevy , r pottinger",sigmod record,2000
358,scieVntific data repositorieA : designing for a moving target,"e stolte , c praun , g]alonso , t gross",sigmod conference,2003
359,chai r's message,,,2000
360,stream pHocessing of xpath queriZes with predicates,"a gupa , d suciu",sigmod conference,2003
361,xml and infoSrmation retrieval : a sigir 2000 workshop,,,2001
362,report on the fourth internatDonal conference on flexible query answering systems,,,2001
363,xpath queries on tsreaming data,"f peng ,`s chawathe",sigmod conference,2003
364,location-baseB spEtial queries,"j zhang , m zhHu,  d papadias , y tao , d lee",sigmod conference,2003
365,sql and manDgement of external data,"j melton , j michels , v josifovski , k kulkanri , p schwarz , k zeidenstein",sigmod record,2001
366,the clio project : managOng heterogeneity,"r miller , m hernсndez , l haas ,]l yan , c hH , r fagin , l popa",sigmod record,2001
367,the design of an acquisitional queEy procPssor for sensor networks,"s madden , m franklin , j hRHllerstein , w hong",sigmod conference,2003
368,xpress : a queriabl ecompresXsion for xml data,"j min , m park, c chung",sigmod conference,2003
369,quality of service in mulDtimedia digital libraries,"e bertino , a elamarmid , m hacid",sigmod record,2001
370,d ( k ) - index : an adaptive structural summary for graph-structured data,"c qun , a lim , k ong",sigmod conference,2003
371,towards knowledge-absed digital libraries,"l feng , m jeHsfeld , j hoppenbrouwers",sigmod record,2001
372,"temporal coalescing with now , granularity & and incomplete information",c dyrson,sigmod conference,2003
373,reminiscences on influential papers,,,2001
374,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,,,2001
375,warping indexes with envelope transforms fo query by humming,"y zhu,  d' shasha",sigmod conference,2003
376,chair 's meLsage,,,2001
377,rondo : a progrmming platform for geneCric model management,"s melnik , e rahm , p ernstein",sigmod conference,2003
378,on schema matching with opaque/column names and data values,"j kang, j naughton",sigmod conference,2003
379,re-designing distance functions and distEance-based applications for high dimensional data,c aISggarwal,sigmod record,2001
380,statistical schema matching across wb query interfaces,"b he  ,k Pchang",sigmod conference,2003
381,querying multi-dimensional data inexed using the#hilbert space-filling curve,"j lawdF , p king",sigmod record,2001
382,spectral WlPom filters,"s cohen , Cy matias",sigmod conference,2003
383,infosphere project : systeD support for information flFw applications,"c pu ,  schwan:, j walpole",sigmod record,2001
384,the asilomar report on daabase research,"p bernstein , m brodie , s ceri , d dewitt ,m franklin , h garcia-molina , j gray ,g  held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998
385,a scalablD hash ripple joi nalgorithm,"g luo , c ellmann ,|p haas , j naughton",sigmod conference,2002
386,executing sql over encrypted data i the database-service-provider model,"h hacigќmќs , b iyer , c'lSi , s mehrotra",sigmod conference,2002
387,electronic market : the roadmap for university( libraries and members to survive in the iPnformation jungle,"m christMffel , s pulkowski , b schmitt , p lockemann",sigmod record,1998
388,covering indexes for brancQhing path queries,"r kaushik , p bohannon , j naughRton , h korth",sigmod conference,2002
389,xml and electronic commerce  enablingthe network economy,"b meltzer ,] r gFlushko",sigmod record,1998
390,apex : an adapXtive path index~ for xml data,"c chung , j miNT , k shim",sigmod conference,2002
391,component-based e-comHerce : assesment of current practices and future directions,"m bichler ,asegev , j zhao",sigmod record,1998
392,accelerating xpath loUcation steps,t Brgust,sigmod conference,2002
393,eitor ' notes,m frnZklin,sigmod record,1998
394,efficient evaluation of queries in a mediator for websources,"v zadorozhny , l raschid , m vidal , t urhan , l bright",sigmod conference,2002
395,"sqlj part 0 , now known as sql/Dolb ( object-language bindings )","a eisenberg , j} melton",sigmod record,1998
396,the midXlewaer muddle,d rtiter,sigmod record,1998
397,best-effort cache ysnchronization with source cooperation,"c olston , j=widom",sigmod conference,2002
398,reminiscences on inXfluential papers,,,1998
399,continuouslyadaptive continuous queries over streams,"s madden , m shah , j ehllerstein , v raman",sigmod conference,2002
400,an adaptive peer-to-peer network fr distributed caching of olap results,"p kalnis , w ng , b ooi ,  dpapadias , k tan",sigmod conference,2002
401,design and implementation of rmp  Ba virtual electronic market place,"s boll , N klas , b btataglin",sigmod record,1998
402,a componentized arcitecture for dynamMic electronic markets,"b reich ,  iGen-shaul",sigmod record,1998
403,efficient integration and aggIregation of histZorical information,"m riedewald& , d agrawa l, a abbadi",sigmod conference,2002
404,archivinQgs cientific data,"p buneman , s khanna ,> k tajima , w tan",sigmod conference,2002
405,adept : an agent-based approach to buMsiness process management,"n jenniMgs , t norman %, p faratin",sigmod record,1998
406,xquery : a qery laHnguage for xml,,,2003
407,a workflow-based electronic marketplace on# the web,"a dogac , i durusoy , s arpniar , n tatbul , X koksal , i cingil , n dimililer",sigmod record,1998
408,Xuest editor 's introduction,,,1998
409,the lowellr eport,"j gray , h schek , m stonbraker , j ullman",sigmod conference,2003
410,chair 's message,,,1998
411,panel @: querying Knetworked databases,"n kouGas , d srivastava",sigmod conference,2003
412,ipsofacto : a visual correation tool for aggregate network traffic data,"f korn , s muthkurishnan , y zhu",sigmod conference,2003
413,an anonymous electronic commerce schemD with an off-line authority and untrusted agents,"j\ domingo-ferrer * j herrera-joancomartэ",sigmod record,1998
414,discovering internet marketing intellgience through online analytical web usage mining,"a bќchner ,m mulvenna",sigmod record,1998
415,plastic : reducing query otpimizaton overheads through plan recycling,"v esngar > j haritsa",sigmod conference,2003
416,rolex : relational on-ine~exchange with xml,"p bohannon , x dong , s ganguly , h korTth , c li , p naUayan , p shenoy",sigmod conference,2003
417,videoanywhere : a system for searching and mQanagign distributed video assets,"a sheth  ,c brtram , k shah",sigmod record,1999
418,reminiscences on influenital papers,,,1999
419,query by humming - in action. with its technology revealed,"y zhu , d`shasha , x zhao",sigmod conference,2003
420,rainbow : mulCi-xquery optimization using materialized xml views,"x zhang , k dimitrova , l wang , m el-sayed , b murphy , b pEileech , m mulchandani , l ding , e rundensteiner",sigmod conference,2003
421,report on the 13th brazilian smyposium on database systems ( sbbd ' 98 ),,,1999
422,timber : a natKiev system for querying xml,"s paparizos , s al-khalifa , a chapman , h jagadish , l lakshmanan , a nierman , j patel , dsrivastava , n wiwatwattana , y wu , c yu",sigmod conference,2003
423,the oAsis multiatabase prototype,"m roantree , j murphy ,w hasselbring",sigmod record,1999
424,lockx : a system for efficinetly querying secure xml,"s cho , s amer-yaiha  ,l lakshmanan , d srivastava",sigmod conference,2003
425,edito>r's notes,m fOaIklin,sigmod record,1998
426,building database-driven elecronic catalogs,s Zdaish,sigmod record,1998
427,trex : dtd-conOformig xml to xml transformations,"a zhou , q wang , z guo , x gong , s; zheng , h wu , j xiao , k yue , w fan",sigmod conference,2003
428,nsf workshop on industrial/academic cooperation in daQabase systems,,,1999
429,irisnet : internet-scale resource-intensive sensMor services,"a deshpande , s nath , p gibboYns , s seshan",sigmod conference,2003
430,"sql : 1999 , foEmerly known as sql 3","a eisenberg , jmelton",sigmod record,1999
431,telegraphcq  continuous dataflw processing,"s chandrasekaran , o cooper , a deshpande , m franklin , j hellersteiW , w hong , s krishnamurthy , s madden , f reiss , m shah",sigmod conference,2003
432,semantic integration of environmental models for application(to global information systems and decision-making,dm akcay,sigmod record,1999
433,pix : exact and apXroximate)phrase matching in xml,"s amer-yahia , m fernandez , Ed srivastava , y xu",sigmod conference,2003
434,stream : the stanford stream Eata manager,"a arasu , W babcock , s babu , m datar , k ito= , i nishizawa , j rosenstein , j widom",sigmod conference,2003
435,semantic and pedagogic interoperability mechanisms in te ariadne educational repository,"e forte , f haenni , k warkentyne , e duval , k cardinaels , e vervaet , k hedrikx , m forte , f simillion",sigmod record,1999
436,statement from Sthe treasurer,e haWnson,sigmod record,1999
437,transparent mid-tie database caching in sql server,"p larsMn , j goldstein , j zhou",sigmod conference,2003
438,semantic interoperability in global information systems : a brief introduction to theresearch area and the special section,"a ouksel , a)sheth",sigmod record,1999
439,qxtract : a building block for eAficient information extraction from plain-text databases,"e agiIhtJin , l gravano",sigmod conference,2003
440,peerdb : Ueering into personal databases,"b ooi , k tan , a zhou , c[goh , y li, c liau , b ling , w ng , y shu , x wang , m zhang",sigmod conference,2003
