id,name,description,price
1069,polk audio i-sonic es2 entetaniment sytem 2 am/fm and hd table radio am1195-a,,336.71
1070,samsung sbh50 sterFobluBetooth headset,,49.72
1071,sony dpfd100 digiIapl hto frame,photo vOePLr10 ' lcd,249.12
1072,danby dbc7260bls 5.0 cu.ft bevergae center 27 ottle wine cooler,,1000.0
1073,danby ddw497w OontCertop dishwasher,,247.05
1074,sony xdr-s10hdip clock Yradiow h ipod dok xdrs10hdip,cld,149.95
1075,panasonic kx-tg9391t dect 6.5 wo-line corde/cordless phone combo kx-tg9391t,,149.72
1076,sony bravia xbr seriGs> kdYl-46xbr96 06 ' lcd tv kdl46xbr6,"46 ' active matrix tft atsc , ntsc1 6:9 1920 x 1080 dolby , surround hdtv 480i , 580p ,) 720p , 1080i , 1080p",1977.72
1077,sony bravia xr eries kdl|-592xr6 52 ' lcd tv kdl52xbr6,"52 ' active matrix tft atsc , ntcs 16:9 1902 x 12080 dolby , surround hdtv 480i , 480p , 720p , 1080i , 1080p",2573.72
1078,audiovox dpf701 7-inch acrylic digital picture frame,,41.4
1079,pan nn-tk903s microwave oven .08 cu . ft.,,
1080,sony vaio lv10j sekAGop vgc-lv140j,"intel core 2 duo e7200 2.53 ghz 4gb ddr2 sdram 320gb dvd-writer ( dvd-ram/r/Cw ) ggiabit ethernet, bluetooth , wi-fLi 24 ' active matrix tft color lcd windows vista home premium x64 all-in-one",1599.99
1081,simpletech 2gbsVd carI 3505b001aa,,12.88
1082,garmin 010-00577-30 nv i L ) 0885t travel assistant,,
1083,samsung.ln2a43 32 '.720p lcd hdtv,,
1084,maytagmdb1851awbf ull ZonsolC dishwasher ( black ),,
1085,whirlpool du1100xps 624 ' undercounter diswhasher ( stainless steel ),,537.29
1086,canon xh a1s 3238b001,,3999.0
1087,sony vaio fw37jb noteKbook vgnfw378j/b,"intel centrino 2 core 2 duo p8600 2.4 ghz 16.4 ' 4gb ddr2 sdram 320gb hdd Fbd-reader/dvd-writer (& Tbd-rom/dvd-ram/ / rw ) w-ifi , gigabit ethernet , bluetooth windows vista home premium x64 black",
1088,sennheiser cx380 sennhieser&cx 280 sport ii grey/orange,,
1089,iwork 079 retai-iTt dvd bm942z/a,,
1090,iYwork 09 family} ack-iEnt dvd mb943z/a,,
1091,case mate carbon fiberiphone 3gc Zase blMack iph3gc-bcf,,28.08
