label,left_name,left_description,left_price,right_name,right_description,right_price,id
0,speck seethru clear hardLshell casef or macbook air mbaclrsee,speck seethru celar hard shell case for macbook)air)mbaclrsee thin and sleek protective caes access to all ports 2-piece snap on clear finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,670_826
0,speck seethr ured hard shelMl case for 13 ' macbook mb13redsev2,speck seethru red hard shell case for 13 ' macbook mb13redseev2 translucent Thard plastic shell givs great potection full access to all controls rubber feet for added support red finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,844_826
1,speck seethru orange arM shPell case for 1 5' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbok mb15orgseev2 translucent hard plaRtic shell gives great protection full accOss to all controls rubber feet for added support orange finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,850_826
0,speck seethru blue haJrd sWell case Zfor13 ' maFcbook mb13bluseev2,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard pIlastic shell gives great protection full aCccess tFo allcontrols rubber feet for added support blue finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,842_826
0,speck greeFn 13 ' macbookse tru hTard shell case mb13grnseev2,speck green 13 ' macbook see thru haTrd shell case mb13grnseev2hard plastic shell gives great*protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,795_826
0,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,,840_826
0,speck seethru clear hardLshell casef or macbook air mbaclrsee,speck seethru celar hard shell case for macbook)air)mbaclrsee thin and sleek protective caes access to all ports 2-piece snap on clear finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,670_818
0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,671_818
0,speck seethru orange arM shPell case for 1 5' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbok mb15orgseev2 translucent hard plaRtic shell gives great protection full accOss to all controls rubber feet for added support orange finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,850_818
0,speck seethru orangehrad shell case for 13 ' macbook mb13orXgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell Vgives: great protectino full access to all controls rubber feet for added support orange finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,843_818
0,speck seethru prple hradshell;case for= 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plasYic shelO gives great protection fll access to all controls rubber feet for added support purple finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,852_818
0,speck seethru pink hDaAd shell casV for 15 ' macJbook mb15pnkseev2,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2 translucent hard plastic shell gives gMeat protection flu access to all controlWs rubber feet for added support pink finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,851_818
0,speck seethru black hard shell case for 13 ' macbook mb13blkseev2,speck seethru black hard shell case for 13 ' macbook mb13blkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support black finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,838_818
0,speck seethru green hard shell cMse or 15' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hArd plastHc shlel gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,848_818
0,speck seethru blue haJrd sWell case Zfor13 ' maFcbook mb13bluseev2,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard pIlastic shell gives great protection full aCccess tFo allcontrols rubber feet for added support blue finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,842_818
0,speck seethru clear hrad shell case fo r15 ' Fmacbook mb15clrseev2,speck seethru clear hard shell case for 15 ' macbook mb15clrsev2 transluent hard plastic shellNg ives great protection full access to all controls rubber feet for added support clear finish,,speck products seethru case foapple 13 ' mabcook mb13-red-see-v2,plasKiD red,,845_818
0,speck seethru clear hardLshell casef or macbook air mbaclrsee,speck seethru celar hard shell case for macbook)air)mbaclrsee thin and sleek protective caes access to all ports 2-piece snap on clear finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,670_824
0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,671_824
0,speck seethr ured hard shelMl case for 13 ' macbook mb13redsev2,speck seethru red hard shell case for 13 ' macbook mb13redseev2 translucent Thard plastic shell givs great potection full access to all controls rubber feet for added support red finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,844_824
0,speck seethru orange arM shPell case for 1 5' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbok mb15orgseev2 translucent hard plaRtic shell gives great protection full accOss to all controls rubber feet for added support orange finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,850_824
0,speck seethru orangehrad shell case for 13 ' macbook mb13orXgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell Vgives: great protectino full access to all controls rubber feet for added support orange finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,843_824
0,speck seethru prple hradshell;case for= 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plasYic shelO gives great protection fll access to all controls rubber feet for added support purple finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,852_824
0,speck clear 13 ' mabcooMk see tHr uhad shell case mb13clrseev2,speck clear 13 ' macbook see thru hard shell case mb13clrseev2 hard plastic Rshell gives great proteSction full access to>all controls rubber feet for added support clear finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,794_824
1,speck seethru aqua hard shell caes for 13 'mVacbook mb13Mquseev2,speck seethru aqua hard shell case for 53 ' macbook mb13aquseev2 translucent hard plastiJc shell gives great prtoection full accesD to all controls rubber feet for added support aqua finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,839_824
0,speck seethru green hard shell cMse or 15' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hArd plastHc shlel gives great protection full access to all controls rubber feet for added support green finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,848_824
0,speck greeFn 13 ' macbookse tru hTard shell case mb13grnseev2,speck green 13 ' macbook see thru haTrd shell case mb13grnseev2hard plastic shell gives great*protection full access to all controls rubber feet for added support green finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,795_824
0,speck seXethru blue hard shell case for 15 +' macbook mb15bluseev2,speck seethru blue hard shell case for 15 ' macbook mb15blusev2 tranlucent hard plastic shell gives great portection full access to all controls rubber feet for added support blue finish,,speck proJducts seethru case for appel 13 '* macbook mb13-aqu-see-v2,pastcUW Zaqua,,846_824
0,speck seethru clear hardLshell casef or macbook air mbaclrsee,speck seethru celar hard shell case for macbook)air)mbaclrsee thin and sleek protective caes access to all ports 2-piece snap on clear finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,670_819
0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,671_819
0,speck seethr ured hard shelMl case for 13 ' macbook mb13redsev2,speck seethru red hard shell case for 13 ' macbook mb13redseev2 translucent Thard plastic shell givs great potection full access to all controls rubber feet for added support red finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,844_819
0,speck seethru orange arM shPell case for 1 5' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbok mb15orgseev2 translucent hard plaRtic shell gives great protection full accOss to all controls rubber feet for added support orange finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,850_819
0,speck seethru orangehrad shell case for 13 ' macbook mb13orXgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell Vgives: great protectino full access to all controls rubber feet for added support orange finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,843_819
0,speck seethru prple hradshell;case for= 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plasYic shelO gives great protection fll access to all controls rubber feet for added support purple finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,852_819
0,speck clear 13 ' mabcooMk see tHr uhad shell case mb13clrseev2,speck clear 13 ' macbook see thru hard shell case mb13clrseev2 hard plastic Rshell gives great proteSction full access to>all controls rubber feet for added support clear finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,794_819
0,speck seethru green hard shell cMse or 15' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hArd plastHc shlel gives great protection full access to all controls rubber feet for added support green finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,848_819
1,speck seethru blue haJrd sWell case Zfor13 ' maFcbook mb13bluseev2,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard pIlastic shell gives great protection full aCccess tFo allcontrols rubber feet for added support blue finish,,speck proBucts seethr ucase for apple 13 ' macZook mb13-blu-see-v2,plWati> blue,,842_819
